site_numeric,site,slope_grades,upstream_area_grades,order_grades,distance_snapped_m
1825,Xiuguluan River-1,0.002547262,13296895,3,1.572938978
1826,Xiuguluan River-2,0.001972498,10769108,3,24.02355449
1827,Ganges_G13Ê,0,11722491904,8,2456.883994
1828,DJ45,0.001015627,483609,1,187.7846744
1829,Guijiang River (Summer),8.13E-05,139203072,5,32.34948947
1830,Xun-8,0.001025002,764532.4,1,46.7245982
1831,Fuyuan River,0.031698716,1383378.6,1,1.57299757
1832,r121,4.31E-05,15534017,3,16.47271174
1833,Hongye River,0.01667621,470149.3,1,35.17035616
1834,Xun-7,0.001025002,764532.4,1,12.21068103
1835,Hejiang River,6.12E-04,86033680,5,1.646324909
1836,Gui River,8.13E-05,139203072,5,9.441423542
1837,H_Hejiang_trib.,6.00E-05,67541544,4,8.108132455
1838,Puzi River,0.001522932,1780014.9,2,826.0435465
1839,r25,8.13E-05,139203072,5,7.965544125
1840,"Xijiang River, China",0,1968594048,7,488.3852554
1841,"Xijiang River, China",0,1968594048,7,64.67445656
1842,Guijiang River,1.07E-04,136015760,5,75.14117234
1843,Ganges_T3Ê,0,659847296,6,166.5564986
1844,r24,6.33E-05,134346480,5,19.17911583
1845,dr2,0.002141086,3289056,2,13.87203223
1846,Ganges_T5Ê,2.19E-04,3566368.8,2,54.53918311
1847,Niutiaowan River,3.53E-04,4975022.5,3,88.64759633
1848,R136,0,188362192,5,30.45096371
1849,dr1,0.002141086,3289056,2,67.86407737
1850,Ganges_T4Ê,0,48890200,5,87.80968388
1851,Beigang River,5.81E-04,1161109,2,987.9180964
1852,Qian-2,0,1309913856,7,179.2706893
1853,"Xijiang River, China",0,1309913856,7,201.5820903
1854,DJ42,6.35E-04,8185174,3,16.5677059
1855,Ganges_T2Ê,0,551444608,6,374.3711995
1856,DJ41,6.85E-04,1347642.1,2,36.68327537
1857,r112,0.001087378,11764116,4,45.44973464
1858,r119,2.45E-04,217113360,5,169.6764596
1859,"Xijiang River, China",1.09E-04,1309520896,7,159.6801366
1860,Qian-1,1.09E-04,1309520896,7,132.2697471
1861,Ma'an River,0.046837772,1028447.6,1,1691.076951
1862,Qingshui Creek,0.006751722,3075532.5,2,36.54998239
1863,Tigertail River,0.002340124,425258.7,1,18.51575118
1864,Magongcuo Ditch,6.16E-04,474479.5,1,24.6684876
1865,New Tigertail River,1.15E-04,1373402.5,2,6.06185089
1866,Ganges_G13,7.47E-05,37546540,4,18.05741957
1867,Youcailiao Ditch,5.88E-04,426743.2,1,1440.126268
1868,DJ16,0.003753071,42750204,5,36.19563344
1869,r23,0.001333576,129271152,5,32.66090517
1870,R15,1.85E-04,738246272,6,54.54280319
1871,Hualien River,0.002613484,4280168.5,3,1106.312894
1872,G_Guijiang_trib.,7.16E-04,128836224,5,52.20693125
1873,Ganges_G12Ê,8.49E-04,332598.2,1,181.574968
1874,Ganges_W8Ê,3.48E-05,9313975,3,200.4499147
1875,Zhuoshui-1,0.00682273,11731088,4,95.52683955
1876,Zhuoshui-2,0.006361537,15576869,4,265.7727264
1877,Zhuoshui-3,0.002130005,22310394,4,74.70964801
1878,Shoufeng River,0.002867268,6859511.5,3,24.77241377
1879,Ganges_W6Ê,3.48E-05,9313975,3,1013.756446
1880,r107,1.44E-04,6666458,3,22.219154
1881,"Xijiang River, China",8.06E-04,430082016,6,90.38177889
1882,Hongshui-9,8.06E-04,430082016,6,14.71058871
1883,Ganges_W7Ê,0,7594650,3,165.8462025
1884,r106,7.66E-04,4308185.5,2,67.97681044
1885,Shuili River,0.015231269,639058.4,1,8.736271588
1886,Zhang River,4.54E-04,6127560,3,18.47583722
1887,Mugua River,0.072552131,723666.4,1,16.74631102
1888,Meilun River-3,0.007893147,562325.8,1,65.08438168
1889,Mei River,0.019792849,1044585.9,1,5.918125104
1890,Meilun River-1,0.007893147,562325.8,1,29.74376686
1891,Meilun River-2,0.007893147,562325.8,1,505.1971734
1892,r113,4.54E-04,11914880,3,8.039592024
1893,Taluowan River,0.012213589,1664424.2,2,0.056415477
1894,Ganges_G11Ê,8.30E-05,7444278784,8,362.250788
1895,Ganges_G11,1.98E-04,7442940928,8,230.1941175
1896,Ganges River,1.98E-04,7442940928,8,336.7429372
1897,r118,2.87E-04,200285792,5,1.452679219
1898,r22,1.54E-04,112951136,5,67.55035483
1899,DJ18,0.001011891,57312156,5,144.0241165
1900,Dadu River,5.62E-04,15577869,4,28.63208643
1901,DJ36,6.80E-04,10198752,4,19.98804126
1902,DJ37,8.38E-04,7034615.5,3,690.5768912
1903,Liwu River-1,0.007654477,4602460.5,3,645.0224339
1904,Shakadang River,0.054821344,458426.5,1,12.58555727
1905,Liwu River-2,0.022314718,4041200,3,42.27308821
1906,Dajia River,0.010307475,7610287.5,3,89.99038875
1907,Laoxi River,0.143812717,225399.6,1,1073.030359
1908,r21,0.002796991,97944744,5,114.0673072
1909,Dasha Stream,0.039209109,1362679.5,2,1109.755384
1910,NPJ-8,0.002421369,27944350,4,18.6442914
1911,Nanpan-7,0.002421369,27944350,4,16.77092664
1912,Nanpan-6,0,73529600,4,3.857452702
1913,NPJ-9,0,73529600,4,2.883402497
1914,DJ19,0.002581661,428806.2,1,47.0564265
1915,NPJ-7,0.005631352,19927464,4,12.24942441
1916,Nanpan-8,0.005631352,19927464,4,11.42524913
1917,Jiulong River-34,0.003546465,1557882.8,2,27.74335198
1918,r114,4.18E-04,61010752,4,45.12680249
1919,DJ20,8.64E-04,12276814,4,49.18064247
1920,R21,0,334029376,5,178.9551805
1921,R95,0,334029376,5,37.10303708
1922,Jiulong River-35,7.36E-04,2540197,2,12.46848158
1923,r117,3.23E-04,191785888,5,88.9303308
1924,Heping River,0.02155086,1418998.2,2,67.54136226
1925,Jiulong River-36,2.15E-04,4040779.2,3,24.87415804
1926,Jiulong River-37,1.00E-04,5413376.5,3,53.84892218
1927,W1-W5,9.74E-04,4968484.5,2,9.692544125
1928,Ganges_T1Ê,0,209137.3,1,936.2339401
1929,Ganges_T1,0,209137.3,1,910.3466111
1930,DJ21,5.92E-04,39547660,4,36.80395574
1931,Da'an River,0.041908974,911354.9,1,25.62471638
1932,Jiulong River-39,0,101830456,5,855.1028441
1933,Jiulong River-40,0,101830456,5,678.9077417
1934,Jiulong River-41,0,101830456,5,2887.977759
1935,Ganges_G10Ê,0,16166550,3,17.53582744
1936,Jiulong River-38,0,101830456,5,189.5337775
1937,r104,0,101830456,5,1243.476342
1938,Jiulong River-42,0,943684.8,2,30.45000595
1939,Jiulong River-5,8.81E-04,7896259,3,33.66490329
1940,Jiulong River-10,0,29347220,4,111.2502773
1941,W11-W14,0,29347220,4,66.40241431
1942,Nan'ao River,0.022870845,1235373.9,1,33.99791881
1943,Jiulong River-9,1.07E-04,28750972,4,92.71773576
1944,"Xijiang River, China",9.65E-05,91752160,4,40.35283877
1945,Hongshui-5,9.65E-05,91752160,4,0.327623384
1946,Jiulong River-4,0.001274147,7772738,2,49.90296297
1947,r116,1.78E-04,26088122,4,110.3908901
1948,Jiulong River-33,6.43E-05,72058712,5,10.38733144
1949,r111,3.39E-04,76430080,4,15.80372722
1950,Jiulong River-6,5.79E-04,15950203,3,18.58761689
1951,Hongshui-1,0.006354022,2701251.2,2,27.39283932
1952,"Xijiang River, China",0.006354022,2701251.2,2,30.38596098
1953,Hongshui-8,3.03E-04,329488160,5,13.1368608
1954,"Xijiang River, China",3.03E-04,329488160,5,156.7136156
1955,"Xijiang River, China",7.13E-04,121420192,4,46.27625635
1956,Ganges_W5Ê,0,584208.3,1,875.7011806
1957,Hongshui-6,7.13E-04,121420192,4,26.22297468
1958,Jiulong River-3,0.001976133,7009892.5,2,0.012596524
1959,Hongshui-7,5.97E-04,207087472,5,56.53807718
1960,"Xijiang River, China",5.97E-04,207087472,5,116.1808856
1961,W6-W10,5.85E-04,16997786,3,132.273195
1962,Jiulong River-32,2.20E-04,70589328,5,124.6843714
1963,r101,0.001976133,7009892.5,2,1.574643219
1964,Jiulong River-8,2.59E-04,26572448,4,37.39544517
1965,Houlong River,0.00475063,273614,1,25.29375517
1966,"Xijiang River, China",9.19E-05,72744360,4,64.71549212
1967,Hongshui-4,9.19E-05,72744360,4,12.55132387
1968,Hongshui-2,0.001659065,7814408,3,18.28435754
1969,"Xijiang River, China",0.001659065,7814408,3,23.44650314
1970,r103,3.60E-04,25694840,4,5.324768921
1971,Jiulong River-7,0.001329931,8490355,3,37.39279687
1972,r102,9.88E-04,5012127.5,2,75.81902611
1973,r110,4.75E-04,67170672,4,17.66743719
1974,Jiulong River-2,0.00281666,5890827.5,2,43.94567039
1975,r20,2.60E-04,90493168,5,30.39464495
1976,r19,0.001066479,15123375,3,54.7998807
1977,Dongshan River,2.47E-05,754025.8,1,591.8283395
1978,Beipan-18,6.64E-04,374022944,5,56.82583322
1979,r18,9.32E-04,31662244,4,188.4019383
1980,Nanpan-9,7.11E-04,39605864,4,21.7263423
1981,Nanpan-10,3.44E-04,210018864,5,9.433897856
1982,NPJ-5,3.44E-04,210018864,5,2.984599019
1983,r17,2.76E-04,43263288,4,15.78150259
1984,Jiulong River-1,0.007428708,5369095,2,74.17354712
1985,Jiulong River-30,6.86E-04,62211128,5,12.37731938
1986,Li River,2.76E-04,43263288,4,4.327801328
1987,DJ34,0.001480564,13891062,3,7.504964095
1988,Lijiang River (PY),2.76E-04,43263288,4,74.1466603
1989,Guijiang PY,2.76E-04,43263288,4,112.3399095
1990,Zhonggang River,0.003525872,2476550.8,2,114.802052
1991,r109,0.001076573,7409851,3,6.19137424
1992,"Xijiang River, China",0,42664636,4,76.39994474
1993,Hongshui-3,0,42664636,4,32.64723793
1994,DJ29,8.48E-04,10749507,3,8.256868891
1995,Jiulong River-29,4.37E-04,60775540,5,46.78643053
1996,r100,4.37E-04,60775540,5,86.57464351
1997,r16,0.001341074,4863673.5,3,46.86992626
1998,Keya River,0.003512088,424746,1,9.172411427
1999,NPJ-4,0.019232447,52789200,4,16.05495701
2000,r15,2.30E-04,41783492,4,30.07707114
2001,Nanpan-11,0.019232447,52789200,4,455.9236124
2002,Zhongtan,0,21916190,4,7.339094892
2003,Lanyang River,0.012028072,358793.5,1,8.208688932
2004,Haikou,0,21916190,4,35.78748309
2005,R131,4.54E-04,109415944,5,40.28150717
2006,Nanpan-13,0,322009376,5,56.54149288
2007,Touqian River,0.004324821,4184953,3,5.847599677
2008,Sanxinggong River,0.003512088,424746,1,23.59790264
2009,Jiulong River-28,1.26E-04,59344084,5,23.8025823
2010,Ganges_G9Ê,0.00120656,7340051456,8,1291.95088
2011,Fengshan River,0.005568291,1113340,2,0.054286916
2012,r115,0.010357048,300891.7,1,29.08017666
2013,"Xijiang River, China",0.001743978,8101176,3,192.616119
2014,Beipan-28,0.001743978,8101176,3,181.4366435
2015,GC4,8.96E-04,1944211.8,2,33.40894691
2016,R130,3.29E-04,51939496,4,16.75747665
2017,GC3,0.009910914,237666.8,1,4.593670361
2018,Guancun stream (G5),0.009910914,237666.8,1,0.997565324
2019,GC2,0.009910914,237666.8,1,1.072283102
2020,Guancun stream (G4),0.009910914,237666.8,1,18.43355675
2021,Guancun stream (G3),0.009910914,237666.8,1,20.42597644
2022,GC1,0.009910914,237666.8,1,21.5418875
2023,R129,4.03E-04,50498428,5,48.80141299
2024,r14,4.53E-04,36263060,4,8.118806972
2025,Anning,8.58E-04,30211790,4,35.47419376
2026,Jiulong River-27,0.001294889,56772872,5,16.73954973
2027,N5-N15,0.001294889,56772872,5,14.40547883
2028,Nanpan-5,7.12E-04,39925348,4,13.24082998
2029,NPJ-10,7.12E-04,39925348,4,13.54331808
2030,Beipan-20,0.002383737,153129888,5,110.9093673
2031,Beipan-19,9.96E-04,389765984,5,4.972348919
2032,"Xijiang River, China",9.96E-04,389765984,5,3.478549947
2033,NPJ-1,9.96E-04,389765984,5,15.95166355
2034,BPJ-1,0.002383737,153129888,5,108.5874061
2035,r93,3.55E-04,37738964,4,173.5489063
2036,Tamsui River-2,0.003425195,6553454.5,3,15.96490124
2037,Longchuan River-13,0.003273422,990287.2,1,7.577532622
2038,"Xijiang River, China",0.013190267,742673.6,1,47.23368274
2039,Beipan-22,0.013190267,742673.6,1,10.72860393
2040,DJ24,0.007009725,514783.7,1,43.68042162
2041,Jiulong River-26,0.010332383,2880763.8,2,33.6633268
2042,r13,4.77E-04,32950798,4,38.53377382
2043,Jiulong River-31,0.001084419,52289656,5,0.08582104
2044,Beipan-21,0.013190267,742673.6,1,4.711240076
2045,Beipan-27,0,670175616,6,45.58035933
2046,"Xijiang River, China",0,670175616,6,69.69975321
2047,"Xijiang River, China",0.013190267,742673.6,1,22.69358665
2048,Longchuan River-41,0.003087755,1550002.5,2,22.21768651
2049,Longchuan River-12,0.003339007,620693.6,2,32.01891798
2050,Longchuan River-12,0.003339007,620693.6,2,32.01890704
2051,Jiulong River-25,0.001442097,51162968,5,55.54372054
2052,Nanpan-4,1.97E-05,24885390,3,23.55299648
2053,NPJ-11,1.97E-05,24885390,3,33.89414202
2054,Longchuan River-39,0.004263476,1022265.1,2,37.35219868
2055,Shuang River,0.002251933,978215,2,1.141534559
2056,Nankan River,0.006862825,502810.4,1,69.01844779
2057,Tamsui River-3,4.54E-05,8700688,3,6.140527819
2058,Xiaohekou,0.001185864,1923009.6,2,8.545627578
2059,Beipan-17,0.00770234,3040074.2,2,0.168729182
2060,BPJ-3,0.00770234,3040074.2,2,7.837319451
2061,Longchuan River-11,5.11E-04,11310168,3,5.602301679
2062,Longchuan River-40,5.11E-04,11310168,3,0.056943714
2063,Longchuan,9.47E-04,13693017,3,28.04282784
2064,Kunming,2.48E-04,5420833,2,33.84274641
2065,r108,3.51E-04,43841020,4,23.77489729
2066,r91,0.00303916,4293142,3,9.319017864
2067,Keelung River,0.002565888,2749670.2,1,5.10735733
2068,Beipan-16,2.78E-04,143570064,5,30.88654877
2069,BPJ-4,2.78E-04,143570064,5,44.58934658
2070,Beipan-26,0.018066581,467084.7,1,1.114504673
2071,"Xijiang River, China",0.018066581,467084.7,1,12.85010241
2072,Longchuan River-14,9.47E-04,13693017,3,2.854162801
2073,Longchuan River-10,0.003777826,262516.5,1,24.64995467
2074,Longchuan River-36,0.001136285,9280215,2,42.65551953
2075,Jiulong River-24,0.001442097,51162968,5,24.46832872
2076,r99,0.001442097,51162968,5,32.22164373
2077,BPJ-6,0.014266706,402229.4,1,13.69297101
2078,BPJ-5,0.014266706,402229.4,1,7.876095059
2079,Beipan-14,0.00570975,6992522.5,3,0.687835825
2080,d1,4.13E-05,20231488,4,15.9839518
2081,Longchuan River-34,0.02080356,606223,1,2.472425075
2082,Julong River,0.001793447,50146804,5,61.36106998
2083,Tamsui River-1,4.13E-05,20231488,4,153.6904925
2084,Longchuan River-15,2.77E-04,14809758,3,3.895513278
2085,Longchuan River-7,0.001381501,7720557,2,7.196042892
2086,Longchuan River-37,0.001889365,8642151,2,4.409751456
2087,r92,5.73E-04,9523690,3,0.158581375
2088,r12,4.64E-04,31390614,4,53.90511663
2089,Jiulong River-23,0.016611171,2341694.8,2,129.781048
2090,Longchuan River-6,0.001385266,4287922,2,10.69548328
2091,Longchuan River-33,0.001385266,4287922,2,203.5489329
2092,BPJ-2,0.006523364,1857438.5,2,52.37504687
2093,Beipan-23,0,561730240,6,79.60389428
2094,Longchuan River-9,0.007467208,448365.2,1,38.94375963
2095,Caijiacun,0.005874954,38359880,4,1.506337124
2096,Longchuan River-35,0.007467208,448365.2,1,37.25116652
2097,N1-N4,0.002160104,5281683.5,3,55.62411323
2098,"Jiulong River; ""riverine zone""",0.001396593,47334076,5,21.93757978
2099,Longchuan River-5,0.001911191,3512262.2,2,23.29765813
2100,r11,0.002547429,3232709,3,8.842311859
2101,NPJ-2,6.73E-04,14229630,3,9.558451863
2102,Nanpan-12,6.73E-04,14229630,3,10.30451466
2103,Longchuan River-16,7.89E-04,15312944,3,71.73669274
2104,Bypass,1.08E-04,3637860352,7,248.6910524
2105,Tanglangchuan,0.005874954,38359880,4,5.810754702
2106,r10,3.21E-04,25343714,4,39.11978971
2107,Beipan-15,7.62E-04,136056048,5,47.79475133
2108,Xiaohe,0.004440591,2836880.8,2,11.65404567
2109,"Xijiang River, China",7.62E-04,136056048,5,14.98478643
2110,Longchuan River-17,0.006428068,1181450.6,1,62.39662659
2111,Longchuan River-4,0.001911191,3512262.2,2,6.400598974
2112,Longchuan River-31,0.001911191,3512262.2,2,31.96070154
2113,Ganges River at ref site 11km upstream,0,3646913024,7,365.6121916
2114,Jiulong River-22,0.001396593,47334076,5,107.0138662
2115,Dianwei,0.004274589,1008918.2,1,36.74972836
2116,Longchuan River-1,0.012552748,494653.8,1,3.95957668
2117,Longchuan River-42,0.007175582,17039888,3,18.47927007
2118,Longchuan River-32,0.003139624,2215248.8,2,3.759750167
2119,Longchuan River-3,0.003139624,2215248.8,2,8.355745883
2120,Longchuan River-2,0.00391678,1989935.9,2,30.51645722
2121,Longchuan River-29,0.013089141,186637.2,1,173.2842503
2122,Longchuan River-30,0.00391678,1989935.9,2,4.863797055
2123,Longchuan River-18,0.008139363,3029916,2,1972.696009
2124,Longchuan River-8,0.008761521,2525648.5,1,87.65071789
2125,r9,5.88E-04,20693428,4,51.17071051
2126,Longchuan River-38,0.008761521,2525648.5,1,2.927272179
2127,Longchuan River-19,0.007175582,17039888,3,9.615126915
2128,Longchuan River-44,0.007175582,17039888,3,24.09692179
2129,Sitamarhi,6.03E-05,3628633600,7,298.7789103
2130,Longchuan River-48,0.007175582,17039888,3,24.9172266
2131,Jiulong River-20,0.001249209,37106680,5,22.63075545
2132,r8,2.22E-04,18022008,4,5.177339807
2133,Longchuan River-45,0.01863238,18150636,3,3.380049685
2134,r6,3.11E-04,2311837.8,2,15.26241006
2135,Ganges River near wastewater drain,0,3656475904,7,217.055822
2136,Ganges_W3Ê,0,3656475904,7,690.8282411
2137,Nanpan-3,0,16691727,3,49.45322755
2138,NPJ-12,0,16691727,3,58.476703
2139,Ganges River 1.5km downstream of drain,0,3656475904,7,165.3865111
2140,Longchuan River-20,0.003739517,21444650,3,18.62639447
2141,Ganges_G7Ê,0,3656475904,7,84.57261649
2142,Ganges_G7,0,3656475904,7,144.1325124
2143,r97,1.58E-04,34631768,5,17.03726596
2144,r90,0.00292963,7320029,3,4.135343751
2145,Longchuan River-47,0.003739517,21444650,3,84.56801289
2146,r7,6.59E-04,17761168,4,50.74604813
2147,Jiulong River-19,1.58E-04,34631768,5,33.43798839
2148,r95,0.001792492,10126114,3,22.58136316
2149,Jiulong River-14,0.001132975,10852164,3,0.084664292
2150,Rajghat,0,3656475904,7,158.9184341
2151,Jiulong River-15,0.001259582,21910772,4,12.34233216
2152,r5,6.59E-04,17761168,4,494.7413811
2153,Jiulong River-21,0.001303754,4327714.5,2,24.93777376
2154,Longchuan River-21,0.008245075,23678952,3,9.307130298
2155,Siying,6.02E-04,10345089,3,43.68385469
2156,Li River,6.59E-04,17761168,4,68.01354503
2157,Jiulong River-16,0.001865474,12520142,4,18.47964839
2158,Lijiang River (DM),6.59E-04,17761168,4,20.87658835
2159,Guijiang DM,6.59E-04,17761168,4,20.72747853
2160,Longchuan River-46,0.008245075,23678952,3,17.33867682
2161,Jiulong River-13,0.001531267,10898499,3,18.4796888
2162,r94,0.001620176,10192200,3,49.63799296
2163,r98,0.002783887,3423762.2,2,49.47145418
2164,BPJ-8,8.64E-04,115858976,5,2.037872876
2165,Beipan-13,8.64E-04,115858976,5,9.11372417
2166,Jiulong River-18,0.00314521,7292139.5,3,3.759263589
2167,Jiulong River-17,0.00302242,4919921.5,3,411.0313055
2168,BPJ-9,0.012608335,1630220.9,2,10.02767222
2169,Beipan-12,0.012608335,1630220.9,2,16.88565158
2170,Jiulong River-11,0.010452101,2117188,2,11.17227558
2171,r4,5.06E-04,5755031.5,3,6.646690983
2172,Jiulong River-12,0.005367219,5323129.5,3,24.83120631
2173,r96,0.00302242,4919921.5,3,27.18439826
2174,Ganges_G6Ê,6.55E-04,744201792,6,23.47365874
2175,Sangam,0,2737095680,7,151.2421039
2176,r3,6.58E-04,11841783,3,0.218162543
2177,Beipan-25,0.003350352,3168606,2,55.42776526
2178,"Xijiang River, China",0.003350352,3168606,2,75.57663931
2179,Beipan-11,8.25E-04,113114064,5,46.10513111
2180,BPJ-10,8.25E-04,113114064,5,45.44843273
2181,Longchuan River-22,0.00600782,26101502,3,78.94361913
2182,Longchuan River-61,0.00600782,26101502,3,3.374308138
2183,Beipan-10,8.25E-04,113114064,5,31.12539168
2184,Longchuan River-23,0.00600782,26101502,3,61.63752761
2185,BPJ-11,8.25E-04,113114064,5,8.162867267
2186,Longchuan River-60,0.00600782,26101502,3,74.54610652
2187,Longchuan River-62,0.024875873,1174057.1,2,16.76871539
2188,Longchuan River-24,0.034629305,316772.6,1,22.84532998
2189,Qixingqiao,1.94E-04,19159284,4,8.357867365
2190,D,0.00190349,740389824,6,52.77799377
2191,Xianrenzhang,0.001030623,4888137.5,2,37.83548556
2192,P3,0.00190349,740389824,6,65.04222888
2193,r2,0.001081823,5355747,3,28.30069574
2194,Maolan Spring-1,0.003644523,997405.9,2,2072.680237
2195,Maolan Spring-1,0.003644523,997405.9,2,1879.423033
2196,Maolan Spring-2,0.003644523,997405.9,2,1257.863898
2197,Maolan Spring-2,0.003644523,997405.9,2,1224.756026
2198,Maolan Spring-3,0.003644523,997405.9,2,520.7148945
2199,Maolan Spring-3,0.003644523,997405.9,2,515.9380295
2200,Ganges_G8Ê,7.64E-05,6070382080,7,484.6939725
2201,P2,0.001294021,717578304,6,51.25868612
2202,Nanpan-2,0.005375728,4366289.5,3,27.61599418
2203,NPJ-13,0.005375728,4366289.5,3,37.66855352
2204,Longchuan River-25,0.002314916,28841920,3,27.24089097
2205,R2,0.005008782,21458098,3,1.693110835
2206,Gaoqiao,0.029567746,6599164.5,3,0.42976954
2207,Hatwa,4.86E-05,732335104,6,2168.498112
2208,Longchuan River-59,0.003194068,30376766,3,49.6907585
2209,Longchuan River-57,0.006019978,1558102.2,2,84.42766451
2210,Beipan-6,0.003721737,90989568,4,36.78342632
2211,BPJ-15,0.003721737,90989568,4,42.60040645
2212,Paishuipian,0,21277458,4,24.68002524
2213,Longchuan River-26,0.003194068,30376766,3,48.0140963
2214,Longchuan River-49,0.002732129,31451048,3,44.64613886
2215,Jiaoming,1.30E-05,3528643.2,3,20.99516366
2216,Longchuan River-27,0.002855788,7245358,3,10.64631556
2217,P1,0.001126237,717045696,6,75.79050927
2218,Longchuan River-58,0.003182236,8463564,3,2.536157048
2219,R59,0.00146545,2396469,2,17.91795316
2220,Longchuan River-56,0.058290284,323002.3,1,6.646250229
2221,Chenzhou,0.001519514,2756647,2,30.15589555
2222,Bashang,6.94E-06,57161496,4,9.453175083
2223,Longchuan River-53,0.007553575,21626464,3,11.17116874
2224,Longchuan River-51,0.00517685,41678624,4,11.71025329
2225,Huangguayuan,0.00517685,41678624,4,304.2553146
2226,Longchuan River-28,0.00517685,41678624,4,35.17207771
2227,R1,0.001658123,714439872,6,46.81480951
2228,Duoke,0.007553575,21626464,3,6.375905209
2229,R1,0.001658123,714439872,6,11.28110312
2230,Longchuan River-52,0.007553575,21626464,3,92.71407907
2231,BPJ-12,6.98E-04,14193470,4,38.32358842
2232,Beipan-9,6.98E-04,14193470,4,46.02723573
2233,Beipan-8,0.023514609,446479.6,1,42.3099999
2234,BPJ-13,0.023514609,446479.6,1,35.31918253
2235,NPJ-14,0.002948892,505826.3,1,3201.61038
2236,Longchuan River-54,0.004682453,4588675,2,19.8863084
2237,Nanpan-1,0.002948892,505826.3,1,3367.184559
2238,Hanlinqiao,2.89E-04,118758208,5,96.30923478
2239,Dongjiang,8.68E-04,34636264,4,16.50349091
2240,Longchuan River-50,0.003473279,68707696,4,190.6702124
2241,Dahuizhuang,0.005147315,12342272,4,126.8384225
2242,Maojiangqiao,0.011526007,77894480,5,42.91787943
2243,Jinsha-2,1.14E-04,2938618112,7,148.2089206
2244,Jinsha-2,1.14E-04,2938618112,7,8.592985255
2245,Quanzhou,4.55E-04,42935836,4,16.1110519
2246,Longjie,2.52E-04,2939180032,7,92.61139835
2247,BPJ-20,0.001749013,4853363,2,12.05824212
2248,Beipan-1,0.001749013,4853363,2,15.18002306
2249,Beipan-7,0.035350281,5787823,3,20.86663963
2250,BPJ-14,0.035350281,5787823,3,38.18459662
2251,Longchuan River-55,0.008105048,1733005.4,2,0.051056872
2252,Dalmau,1.74E-04,722481984,6,155.5449031
2253,Hongweiqiao,0.00219864,1065064,1,0.995785643
2254,Huangping,0.007759355,4867904,3,11.96561698
2255,Beipan-24,8.78E-04,7068912.5,3,74.43441802
2256,"Xijiang River, China",8.78E-04,7068912.5,3,73.76563992
2257,Ouyanghai,0.00125859,40202484,5,5.960952272
2258,Baisha,4.84E-04,42207256,5,4.116746995
2259,Daoxian,6.26E-04,6803366.5,3,70.17303338
2260,Beipan-5,0.024210265,7483087.5,3,6.789811621
2261,BPJ-16,0.024210265,7483087.5,3,22.21706116
2262,D3,1.64E-04,399698176,6,19.79519578
2263,Jinjiangjie,6.47E-04,1802767104,6,111.3924715
2264,D4,1.64E-04,399698176,6,12.7739895
2265,Pingzhai,8.24E-04,2383829.2,2,16.10588215
2266,Laobutou,4.11E-04,158208480,5,17.86815705
2267,Wenfengta,0.002373808,3722049.5,2,0.141985599
2268,Fuquan,0.007307076,670346.9,1,10.61390902
2269,D2,4.61E-04,392327104,6,35.32745682
2270,BPJ-19,0.002142223,45135612,4,15.72940208
2271,Beipan-2,0.002142223,45135612,4,0.526637806
2272,Qingshui,0.001551416,9946205,3,36.48677201
2273,Jinsha-3,0.001256162,2979998976,7,0.538035943
2274,Jinsha-3,0.001256162,2979998976,7,159.5833826
2275,D1,0.011658834,389407200,6,4.756862263
2276,Mianjin,0,272641024,5,43.49249671
2277,BPJ-18,0.004013055,1739592.1,2,38.38803595
2278,Beipan-3,0.004013055,1739592.1,2,11.89018904
2279,Sanchahe,0,27350626,4,11.6995639
2280,Huangmaocun,5.03E-04,5814023,2,37.90756351
2281,Ganges_G5Ê,1.43E-04,677410176,6,906.424858
2282,Ganges_W2Ê,1.43E-04,677410176,6,988.0579185
2283,Leiyang,7.24E-05,73705152,5,5.996903655
2284,Jajmau,1.43E-04,677410176,6,75.3425033
2285,Beipan-4,0.013204563,2158614.8,2,31.99972268
2286,BPJ-17,0.013204563,2158614.8,2,25.26552113
2287,Longli,0.004515606,1582605,2,2.613954661
2288,Huaxi,0.002996058,2655083.8,3,63.08293732
2289,Huanglishu,2.50E-04,45558232,4,6.047449043
2290,Heqing,0.023000925,10246177,3,19.75136691
2291,Nawabganj,3.56E-04,767408.7,1,509.1308799
2292,Renli,0.011768637,6075259.5,3,66.10664935
2293,Qiyanqiao,0.003142985,2045349.6,1,10.69912437
2294,Jinsha-4,0.001364907,3098724096,7,33.1332645
2295,Nanhua,0.003158554,3613607.2,3,28.01081829
2296,Xiasi,0.00125821,17543584,3,22.4244205
2297,Jinsha-3,7.62E-04,1910085760,6,8.084450476
2298,Jinsha Jiang,7.62E-04,1910085760,6,832.2901042
2299,Yangtze River at PZHb,7.62E-04,1910085760,6,14.99886937
2300,Jinsha-1,0,1900285056,6,18.58204086
2301,Panzhihua,7.62E-04,1910085760,6,66.63049163
2302,PZ,7.62E-04,1910085760,6,66.63049163
2303,Dukou,7.62E-04,1910085760,6,19.58065421
2304,Shilongba,0.004956099,6977946.5,3,30.81349515
2305,Yalong-2,5.11E-04,950826688,6,20.01113128
2306,YL,5.11E-04,950826688,6,51.30240888
2307,Panzhihua-Yalong River,5.11E-04,950826688,6,51.30240888
2308,Yangtze tributary YLb,5.11E-04,950826688,6,29.81191141
2309,Niuchishui,0.00498924,5825243.5,2,22.28839751
