Ref,Site,day,month,year,time,measurement_frequency,reported_frequency,Latitude,Longitude,CatchmentArea_km2,StreamOrder,Slope,Climate,Temp_C,DO_mgL,pH,Cond_uScm,humanFootprint_BasAt,soilOrganicCarbon_BasAt,airTemperature_BasAt,rainfall_BasAt,runoff_BasAt,groundwaterDepth_BasAt,NPP_Modis,peatlandCover_Modis,seasonality_FengIndex,CO2_uM,DirectIndirect_CO2,CH4_uM,N2O_uM,FluxMethod,F_CO2_mmol_m2_d,F_CH4_diff_mmol_m2_d,F_CH4_eb_mmol_m2_d,F_N2O_mmol_m2_d,DOC_uM,DIC_uM,k600_md
1082,Chongming-3,15,8,2009,NaT,single,single,31.60416,121.532394,16.67403984,3,6.33E-06,4,30.9,NaN,7.9,NaN,234,20,15.8,1068,398,1,697.2949309,0,0.045460557,141.2003693,direct,0.057637601,NaN,modelled-empirical,626.0927483,0.263092166,NaN,NaN,NaN,NaN,NaN
1082,Chongming-4,15,8,2009,NaT,single,single,31.708783,121.49095,0.055227589,1,0.002657,4,24.1,NaN,7.8,NaN,154,74,15.7,1055,396,2,723.1494949,0.617149682,0.044874983,176.9335675,direct,0.294068568,NaN,modelled-empirical,663.5584048,1.264674049,NaN,NaN,NaN,NaN,NaN
1082,Chongming-5,15,8,2009,NaT,single,single,31.793885,121.352359,7.460715771,2,5.00E-05,4,11.1,NaN,8,NaN,171,68,15.6,1066,385,2,694.743,0.068163373,0.048540951,273.0533586,direct,0.235722034,NaN,modelled-empirical,690.2006494,0.686037799,NaN,NaN,NaN,NaN,NaN
1082,Chongming-6,15,8,2009,NaT,single,single,31.752262,121.243113,30.95855713,3,5.00E-05,4,23.2,NaN,7.8,NaN,164,46,15.5,1075,383,2,681.7714286,0.808365921,0.050697199,214.5509554,direct,0.112280547,NaN,modelled-empirical,790.9416368,0.439597036,NaN,NaN,NaN,NaN,NaN
1082,Chongming-7,15,8,2009,NaT,single,single,31.68814,121.346979,46.1216774,4,0.000199,4,23.2,NaN,7.8,NaN,327,20,15.8,1081,394,2,695.9244681,0.761035637,0.047421801,213.5492167,direct,0.112267234,NaN,modelled-empirical,783.4485055,0.45957872,NaN,NaN,NaN,NaN,NaN
1082,Chongming-8,15,8,2009,NaT,single,single,31.628961,121.377131,2.609591961,2,0.034548,4,17,NaN,8,NaN,327,20,15.8,1081,394,2,685.8,0,0.047421801,213.1045932,direct,0.264315536,NaN,modelled-empirical,639.4138706,0.877528932,NaN,NaN,NaN,NaN,NaN
1082,Chongming-9,15,8,2009,NaT,single,single,31.403403,121.681265,3.227643251,1,5.00E-05,4,30.2,NaN,8.1,NaN,247,52,16,1047,418,3,671.7282828,2.311247598,0.041653621,136.6802797,direct,0.307949189,NaN,modelled-empirical,582.7991008,1.401215552,NaN,NaN,NaN,NaN,NaN
1082,Chongming-10,15,8,2009,NaT,single,single,30.9879,121.602203,0.302398771,1,5.47E-05,4,13.7,NaN,8.1,NaN,305,12,16.2,1046,439,1,612.886933,3.59882625,0.037583425,235.6054911,direct,0.254431365,NaN,modelled-empirical,646.9070019,0.790109067,NaN,NaN,NaN,NaN,NaN
1082,Chongming-11,15,8,2009,NaT,single,single,30.932784,121.686497,0.53974992,1,5.49E-05,4,27.1,NaN,7.9,NaN,305,12,16.2,1046,439,1,586.8103448,2.372856483,0.037583425,195.92475,direct,0.554570429,NaN,modelled-empirical,803.430189,2.65839647,NaN,NaN,NaN,NaN,NaN
1082,Fengxian-1,15,8,2009,NaT,single,single,30.847834,121.567181,3.870958328,2,0.000462,4,8.33,NaN,7.6,NaN,323,46,16.2,1058,450,2,539.7172414,0.736519519,0.037216535,306.711471,direct,0.560969289,NaN,modelled-empirical,701.0240613,1.520273083,NaN,NaN,NaN,NaN,NaN
1082,Fengxian-2,15,8,2009,NaT,single,single,30.916268,121.506549,0.548745692,1,0.000289,4,14.7,NaN,7.5,NaN,318,11,16.2,1056,448,1,605.7642857,3.097334349,0.039212325,246.1927027,direct,0.472923422,NaN,modelled-empirical,697.6937807,1.516942802,NaN,NaN,NaN,NaN,NaN
1082,Fengxian-3,15,8,2009,NaT,single,single,30.905751,121.395404,42.66672897,3,0.000178,4,11.5,NaN,7.5,NaN,272,19,15.9,1026,456,2,632.6871212,0.775987495,0.041001727,273.7118384,direct,0.275450897,NaN,modelled-empirical,690.2006494,0.784281076,NaN,NaN,NaN,NaN,NaN
1082,Fengxian-4,15,8,2009,NaT,single,single,30.97621,121.463657,21.26890755,3,0.000353,4,14.1,NaN,7.6,NaN,282,18,16,1029,446,4,616.1363636,1.215326367,0.041027632,227.0043308,direct,0.278133514,NaN,modelled-empirical,611.9390559,0.825909583,NaN,NaN,NaN,NaN,NaN
1082,Fengxian-5,15,8,2009,NaT,single,single,31.124321,121.578373,0.221074581,1,0.005314,4,20.9,NaN,7.4,NaN,326,13,16.1,1050,436,2,284.4487,1.182175097,0.041895562,234.6029114,direct,0.486690322,NaN,modelled-empirical,815.9187412,1.760053284,NaN,NaN,NaN,NaN,NaN
1082,Fengxian-6,15,8,2009,NaT,single,single,31.038509,121.648598,19.70150185,3,5.05E-06,4,21.6,NaN,7.5,NaN,312,13,16.1,1034,437,1,611.3939549,3.59882625,0.039115585,215.3452364,direct,0.484421968,NaN,modelled-empirical,741.8199983,1.79418866,NaN,NaN,NaN,NaN,NaN
1082,Nanhui-1,15,8,2009,NaT,single,single,31.010553,121.769752,24.87188911,3,5.00E-05,4,4.12,NaN,7.4,NaN,304,15,16.1,1022,443,1,627.0428571,2.370286741,0.033364565,374.0612807,direct,1.133638543,NaN,modelled-empirical,716.842894,2.687536425,NaN,NaN,NaN,NaN,NaN
1082,Nanhui-2,15,8,2009,NaT,single,single,31.038422,121.839681,0.736734509,1,3.55E-06,4,23.1,NaN,7.5,NaN,311,60,16,1000,441,2,645.4810526,0,0.035466566,195.739973,direct,0.660527232,NaN,modelled-empirical,671.8841062,2.517692116,NaN,NaN,NaN,NaN,NaN
1082,Nanhui-3,15,8,2009,NaT,single,single,30.950123,121.861104,6.931268692,2,7.24E-05,4,4.12,NaN,7.6,NaN,304,15,16.1,1022,443,1,602.9963351,0,0.033364565,324.447684,direct,0.125530199,NaN,modelled-empirical,588.6270918,0.299725252,NaN,NaN,NaN,NaN,NaN
1082,Nanhui-4,15,8,2009,NaT,single,single,30.879448,121.81127,1.717817426,1,7.24E-05,4,32.9,NaN,7.7,NaN,304,12,16.1,1037,444,1,602.9963351,0,0.032792314,153.8963717,direct,0.259410715,NaN,modelled-empirical,683.5400883,1.27299975,NaN,NaN,NaN,NaN,NaN
1082,Nanhui-5,15,8,2009,NaT,single,single,31.37357,121.499561,23759.01172,9,5.00E-05,4,6.73,NaN,7.9,NaN,332,22,16,1044,426,4,524.9919437,0,0.04289988,268.2001284,direct,0.168516391,NaN,modelled-empirical,556.1568562,0.387977687,NaN,NaN,NaN,NaN,NaN
1082,Nanhui-6,15,8,2009,NaT,single,single,31.33852,121.570467,4.150016308,2,5.00E-05,4,11.3,NaN,8.3,NaN,216,20,15.8,1130,424,6,0.002,0.823780594,0.043607898,115.2543535,direct,0.15099668,NaN,modelled-empirical,243.1104821,0.375489135,NaN,NaN,NaN,NaN,NaN
1082,Pudong-1,15,8,2009,NaT,single,single,31.289667,121.606136,24.63943863,3,0.000371,4,22.5,NaN,7.5,NaN,216,20,15.8,1130,424,6,0.002,1.366909653,0.043607898,178.4412424,direct,0.28045935,NaN,modelled-empirical,436.2667555,0.748480559,NaN,NaN,NaN,NaN,NaN
1082,Pudong-2,15,8,2009,NaT,single,single,31.233566,121.641013,0.465756446,1,0.00011,4,25.9,NaN,7.5,NaN,334,13,16.1,1045,431,3,807.8,2.070059998,0.043191915,181.6913863,direct,0.517394524,NaN,modelled-empirical,492.0489551,1.61601865,NaN,NaN,NaN,NaN,NaN
1082,Pudong-3,15,8,2009,NaT,single,single,31.205808,121.69215,0.222239092,1,5.00E-05,4,21.6,NaN,7.6,NaN,332,22,16,1044,426,4,623.1272727,1.30380805,0.04289988,196.8571331,direct,0.093107991,NaN,modelled-empirical,470.4021314,0.253933894,NaN,NaN,NaN,NaN,NaN
1082,Pudong-4,15,8,2009,NaT,single,single,31.15892,121.730614,101.6503296,4,5.00E-05,4,13.1,NaN,7.6,NaN,316,13,16.1,1038,434,2,623.1272727,1.30380805,0.041032988,246.9767283,direct,0.224841741,NaN,modelled-empirical,451.2530181,0.477062693,NaN,NaN,NaN,NaN,NaN
1082,Pudong-5,15,8,2009,NaT,single,single,31.22418,121.563146,12.19372177,3,5.00E-05,4,11.4,NaN,7.6,NaN,215,20,15.8,1131,430,7,0.002,2.070059998,0.043084549,237.2795906,direct,0.295801813,NaN,modelled-empirical,407.1268004,0.610273916,NaN,NaN,NaN,NaN,NaN
1082,Pudong-6,15,8,2009,NaT,single,single,31.168073,121.492957,0.781780481,1,5.00E-05,4,15.5,NaN,7.5,NaN,286,18,16,1032,438,7,449.4661909,3.705480392,0.042817077,202.8580423,direct,0.34423286,NaN,modelled-empirical,400.4662393,0.781783365,NaN,NaN,NaN,NaN,NaN
1082,Pudong-7,15,8,2009,NaT,single,single,31.110187,121.766918,0.733632267,1,3.55E-06,4,10.9,NaN,7.5,NaN,316,13,16.1,1038,434,2,578.2235294,2.418239416,0.041032988,289.7158655,direct,0.152700801,NaN,modelled-empirical,497.8769461,0.297227541,NaN,NaN,NaN,NaN,NaN
1082,Pudong-8,15,8,2009,NaT,single,single,31.302821,121.538977,24.13311768,3,0.007983282,4,11.2,NaN,7.6,NaN,216,20,15.8,1130,424,6,0.002,0.823780594,0.043607898,294.3980927,direct,0.140647831,NaN,modelled-empirical,517.0260594,0.276413288,NaN,NaN,NaN,NaN,NaN
1082,Pudong-9,15,8,2009,NaT,single,single,31.27794,121.514075,4.004921913,2,5.00E-05,4,14,NaN,7.8,NaN,215,20,15.8,1131,430,7,0.002,0.823780594,0.043084549,226.415089,direct,0.272109416,NaN,modelled-empirical,427.941054,0.604445925,NaN,NaN,NaN,NaN,NaN
1082,Downtown-1,15,8,2009,NaT,single,single,31.302499,121.472022,11.20856953,3,7.25E-06,4,30.2,NaN,7.5,NaN,378,22,16.1,1090,423,6,0.002,1.109955733,0.044007695,187.9725744,direct,0.798780977,NaN,modelled-empirical,499.5420864,2.018982599,NaN,NaN,NaN,NaN,NaN
1082,Downtown-2,15,8,2009,NaT,single,single,31.266341,121.445098,2.055945158,1,7.25E-06,4,29.7,NaN,7.4,NaN,208,20,15.7,1141,433,7,0.002,4.014233886,0.043152174,192.6288388,direct,2.874387301,NaN,modelled-empirical,507.0352177,7.173424361,NaN,NaN,NaN,NaN,NaN
1082,Downtown-3,15,8,2009,NaT,single,single,31.209841,121.366429,0.063200422,1,7.70E-05,4,23.5,NaN,7.4,NaN,207,20,15.7,1142,438,3,0.002,4.056858193,0.041748489,252.5453873,direct,1.669949524,NaN,modelled-empirical,557.8219965,3.674132046,NaN,NaN,NaN,NaN,NaN
1082,Downtown-4,15,8,2009,NaT,single,single,31.166027,121.423511,2.611588955,2,5.00E-05,4,31.1,NaN,7.5,NaN,286,18,16,1032,438,7,531.7168883,2.716240383,0.042817077,193.2297625,direct,3.062301434,NaN,modelled-empirical,543.6683041,7.961868287,NaN,NaN,NaN,NaN,NaN
1082,Downtown-5,15,8,2009,NaT,single,single,31.425663,121.366215,80.2474823,4,0.000162,4,24.7,NaN,7.4,NaN,345,33,16,1091,416,5,612.2,2.346490802,0.045384702,193.1478616,direct,0.434671113,NaN,modelled-empirical,445.4250271,1.016568146,NaN,NaN,NaN,NaN,NaN
1082,Downtown-6,15,8,2009,NaT,single,single,31.387788,121.411835,0.038230978,1,0.000162,4,23.5,NaN,7.5,NaN,348,13,16.1,1073,423,4,612.2,2.346490802,0.044082711,229.3770622,direct,1.699817048,NaN,modelled-empirical,519.5237699,3.884772292,NaN,NaN,NaN,NaN,NaN
1082,Baoshan-1,15,8,2009,NaT,single,single,31.354554,121.448145,21.99554253,3,0.001771,4,23.4,NaN,7.4,NaN,378,22,16.1,1090,423,6,0.002,1.109955733,0.044007695,268.9715524,direct,0.485295022,NaN,modelled-empirical,1034.052119,1.975688952,NaN,NaN,NaN,NaN,NaN
1082,Baoshan-2,15,8,2009,NaT,single,single,31.328369,121.397786,4.698402882,2,7.25E-06,4,16.4,NaN,7.3,NaN,348,13,16.1,1073,423,4,0.002,4.014233886,0.044082711,296.5718502,direct,1.54968355,NaN,modelled-empirical,913.329448,5.386728832,NaN,NaN,NaN,NaN,NaN
1082,Baoshan-3,15,8,2009,NaT,single,single,31.270353,121.287218,0.084336571,1,0.002657,4,32.8,NaN,7.4,NaN,206,20,15.7,1142,434,2,192.4096667,2.196976114,0.040211732,212.7039638,direct,4.983839465,NaN,modelled-empirical,1077.345766,24.69236533,NaN,NaN,NaN,NaN,NaN
1082,Baoshan-4,15,8,2009,NaT,single,single,31.278309,121.160257,412.6987,5,6.35E-05,4,29.2,NaN,7.5,NaN,204,20,15.7,1144,430,1,242.5124874,2.196976114,0.041370546,192.6020727,direct,2.40344541,NaN,modelled-empirical,848.3889768,10.85754725,NaN,NaN,NaN,NaN,NaN
1082,Jiading-1,15,8,2009,NaT,single,single,31.360995,121.175514,90.95589447,4,5.00E-05,4,22.3,NaN,7.4,NaN,204,20,15.7,1144,430,1,582.85,0.999493622,0.041370546,282.8772462,direct,0.972626124,NaN,modelled-empirical,888.3523437,3.29531263,NaN,NaN,NaN,NaN,NaN
1082,Jiading-2,15,8,2009,NaT,single,single,31.484763,121.230558,1374.713501,6,5.00E-05,4,22.3,NaN,7.4,NaN,330,13,15.7,1070,414,2,461.0476236,1.987316107,0.045890553,244.5365559,direct,0.402791151,NaN,modelled-empirical,760.9691116,1.485305137,NaN,NaN,NaN,NaN,NaN
1082,Jiading-3,15,8,2009,NaT,single,single,31.459877,121.280709,242.3443604,5,0.000175,4,24.4,NaN,7.3,NaN,330,13,15.7,1070,414,2,607.127451,0,0.045890553,261.8465235,direct,0.629478586,NaN,modelled-empirical,880.8592124,2.126384148,NaN,NaN,NaN,NaN,NaN
1082,Jiading-4,15,8,2009,NaT,single,single,31.390734,121.299459,18.3332653,3,2.35E-05,4,21.8,NaN,7.4,NaN,336,12,16,1066,426,2,606.65,0.999493622,0.043469499,269.532342,direct,0.207107561,NaN,modelled-empirical,816.7513113,0.703521772,NaN,NaN,NaN,NaN,NaN
1082,Jiading-5,15,8,2009,NaT,single,single,31.091138,121.489369,0.356456459,1,5.00E-05,4,25.5,NaN,7.6,NaN,282,18,16,1029,446,4,533.308849,0.421688507,0.041027632,193.5568365,direct,0.139579457,NaN,modelled-empirical,640.2464408,0.494546666,NaN,NaN,NaN,NaN,NaN
1082,Jiading-6,15,8,2009,NaT,single,single,31.022744,121.485106,25311.95898,9,5.00E-05,4,16.5,NaN,7.4,NaN,282,18,16,1029,446,4,532.2792513,0.421688507,0.041027632,288.6896018,direct,0.323428484,NaN,modelled-empirical,744.3177088,0.971609358,NaN,NaN,NaN,NaN,NaN
1082,Minhang-1,15,8,2009,NaT,single,single,31.019111,121.529582,218.9421997,5,0.000335,4,12.8,NaN,7.6,NaN,282,18,16,1029,446,4,607.5606213,2.456926725,0.041027632,248.1350411,direct,0.313483932,NaN,modelled-empirical,516.1934893,0.729331446,NaN,NaN,NaN,NaN,NaN
1082,Minhang-2,15,8,2009,NaT,single,single,31.047272,121.427003,3.490325928,2,0.000324,4,22.3,NaN,7.6,NaN,282,18,16,1029,446,4,0.002,0.421688507,0.041027632,202.4535207,direct,0.113158718,NaN,modelled-empirical,566.1476979,0.332195487,NaN,NaN,NaN,NaN,NaN
1082,Minhang-3,15,8,2009,NaT,single,single,31.124835,121.365762,17.97739792,3,0.000647,4,21.5,NaN,7.5,NaN,352,12,16.2,1040,449,2,0.002,5.666833103,0.040503938,185.0716202,direct,0.13713798,NaN,modelled-empirical,500.3746566,0.474564982,NaN,NaN,NaN,NaN,NaN
1082,Minhang-4,15,8,2009,NaT,single,single,31.176148,121.337803,6.406605721,2,7.70E-05,4,20,NaN,7.3,NaN,207,20,15.7,1142,438,3,0.002,4.056858193,0.041748489,206.7928808,direct,0.21160492,NaN,modelled-empirical,522.8540505,0.57946882,NaN,NaN,NaN,NaN,NaN
1082,Minhang-5,15,8,2009,NaT,single,single,31.284089,121.3879,16.90397835,3,7.25E-06,4,24.4,NaN,7.5,NaN,336,12,16,1066,426,2,0.002,4.014233886,0.043469499,217.9227643,direct,0.450173243,NaN,modelled-empirical,651.9024228,1.383731579,NaN,NaN,NaN,NaN,NaN
1082,Minhang-6,15,8,2009,NaT,single,single,31.233662,121.37938,6.466734886,3,0.000138,4,15.3,NaN,7.6,NaN,207,20,15.7,1142,438,3,0.002,4.056858193,0.041748489,277.6825008,direct,1.385647733,NaN,modelled-empirical,631.9207393,3.476812921,NaN,NaN,NaN,NaN,NaN
1082,Putuo-1,15,8,2009,NaT,single,single,31.220535,121.392256,21.68364525,3,0.000138,4,33.3,NaN,7.6,NaN,208,20,15.7,1141,433,7,0.002,4.056858193,0.043152174,214.3499501,direct,9.072812473,NaN,modelled-empirical,633.5858796,24.350179,NaN,NaN,NaN,NaN,NaN
1082,Putuo-2,15,8,2009,NaT,single,single,31.248448,121.411567,1.516764879,1,0.000138,4,16.4,NaN,7.5,NaN,208,20,15.7,1141,433,7,0.002,4.056858193,0.043152174,280.5857976,direct,1.605555464,NaN,modelled-empirical,503.7049371,3.00391308,NaN,NaN,NaN,NaN,NaN
1085,Benzilan,1,7,1976,NaT,monthly,interannual,28.283028,99.288316,203665.2813,9,0.003242,5,NaN,NaN,8.3,NaN,44,68,-2.4,412,446,940,98.54878982,0,0.103976721,58.54125862,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Shigu,1,7,1976,NaT,monthly,interannual,26.902352,99.958778,214835.9688,9,0.006061,5,NaN,NaN,8.2,NaN,59,58,10.3,1006,584,781,863.5600343,0,0.141997639,45.0449732,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Dukou,1,7,1976,NaT,monthly,interannual,26.591334,101.716735,257487.7656,9,0.000762,4,NaN,NaN,8.3,NaN,54,66,0.2,511,517,536,214.5537348,0,0.160127715,63.85835383,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Laiyuanqiao,1,7,1976,NaT,monthly,interannual,26.853634,99.928915,994.5506592,6,0.004201002,5,NaN,NaN,7.4,NaN,59,58,10.3,1006,584,781,878.963561,0,0.141997639,184.4927094,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Xiaqiaotou,1,7,1976,NaT,monthly,interannual,27.183705,100.051096,1937.289917,6,0.053691,5,NaN,NaN,8.6,NaN,77,65,6.1,839,640,897,693.0127863,0,0.165264929,15.37068054,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Zongguantian,1,7,1976,NaT,monthly,interannual,26.805902,100.566395,1980.564331,6,0.013955392,4,NaN,NaN,8.4,NaN,110,38,12.4,972,631,860,776.9358395,0,0.173388854,29.67762395,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Mujiaqiao,1,7,1976,NaT,monthly,interannual,26.799943,100.285249,5.406664371,3,0.001054976,5,NaN,NaN,7.6,NaN,141,42,11.3,969,623,346,888.4186441,0.40854184,0.192483514,288.05867,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Heqing,1,7,1976,NaT,monthly,interannual,26.501362,100.215263,1371.158569,6,0.023000925,5,NaN,NaN,8.2,NaN,130,40,11.9,985,587,502,755.2648426,0.513944401,0.166382106,61.55590892,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Huangping,1,7,1976,NaT,monthly,interannual,26.083451,100.366624,659.5953369,5,0.057934,4,NaN,NaN,8.2,NaN,115,38,14.6,1009,550,590,776.7505933,0.036637789,0.117847578,60.21908659,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Dahuizhuang,1,7,1976,NaT,monthly,interannual,25.95011,100.534565,1576.415161,6,0.005147315,4,NaN,NaN,8,NaN,149,29,16.1,971,543,339,766.5411226,0.008399452,0.115122541,154.3009069,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Xiaozhongxun,1,7,1976,NaT,monthly,interannual,27.556279,99.796499,966.7722778,5,0.004322241,5,NaN,NaN,7.5,NaN,81,64,5.6,812,495,399,621.2763756,0,0.146107751,176.7836228,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Renli,1,7,1976,NaT,monthly,interannual,26.506787,100.983271,772.814209,5,0.011768637,4,NaN,NaN,7.9,NaN,112,37,13,981,593,574,627.4241935,0,0.164289172,130.1690152,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Shilongba,1,7,1976,NaT,monthly,interannual,26.59361,101.3615,933.4705811,6,0.004956099,4,NaN,NaN,7.8,NaN,118,29,16.6,936,565,420,827.2162249,0,0.142169317,164.9966202,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Xiaodeshi,1,7,1976,NaT,monthly,interannual,26.750307,101.83651,128049.6719,8,0.001361167,4,NaN,NaN,8,NaN,91,66,3.8,761,536,580,408.6150859,0,0.170102693,105.3369272,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Zhuangfang,1,7,1976,NaT,monthly,interannual,27.282241,100.865661,773.4346313,6,0.039836,5,NaN,NaN,7.6,NaN,101,37,10.9,958,513,604,739.5497172,0,0.192095004,161.89237,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Jinjiangjie,1,7,1976,NaT,monthly,interannual,26.224,100.55,245414.375,9,0.000647,4,NaN,NaN,8.1,NaN,51,68,-0.6,489,581,779,181.1447643,0,0.148411306,73.13199413,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Manshuiwan,1,7,1976,NaT,monthly,interannual,28.233097,102.165441,3795.882813,6,0.002283336,4,NaN,NaN,7.6,NaN,117,48,10.3,1069,606,685,745.5720072,0,0.170697524,94.45600763,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Wantan,1,7,1976,NaT,monthly,interannual,26.738,101.9333,11023.84961,7,0.0021596,4,NaN,NaN,7.5,NaN,127,41,12.8,1047,546,737,818.7666534,0,0.185388303,144.1984921,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Huadan,1,7,1976,NaT,monthly,interannual,26.870582,102.930011,424376.7188,9,0.001357288,4,NaN,NaN,8.2,NaN,73,63,2.6,626,505,627,321.248857,0,0.145996944,62.06360966,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Yuanjiashan,1,7,1976,NaT,monthly,interannual,27.88866,102.2138,747.5409546,6,0.000866,4,NaN,NaN,8,NaN,156,38,13.3,1048,593,201,767.4667737,0.055544446,0.184437427,63.94592076,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Longjie,1,7,1976,NaT,monthly,interannual,25.985,101.9167,396424.1875,9,0.000252,3,NaN,NaN,8.2,NaN,68,65,1.8,602,419,641,513.3949153,0,0.146756328,57.04806141,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Haikou,1,7,1976,NaT,monthly,interannual,24.783011,102.60261,2912.827881,7,5.00E-05,5,NaN,NaN,8.1,NaN,208,28,14.9,1012,474,362,688.5410168,3.400890073,0.141384655,149.7385859,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Xiaohekou,1,7,1976,NaT,monthly,interannual,25.046161,101.560391,259.3892822,4,0.001185864,4,NaN,NaN,7.8,NaN,172,25,16.6,935,380,356,780.3225719,0.468697172,0.139696315,142.5977104,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Huangguayuan,1,7,1976,NaT,monthly,interannual,25.833801,101.867207,11.16986847,2,0.1273,3,NaN,NaN,8,NaN,144,29,16.5,903,390,349,856.1599149,0.212283972,0.131660742,120.6574489,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Duoke,1,7,1976,NaT,monthly,interannual,25.849552,101.770064,2889.643066,6,0.007553575,3,NaN,NaN,8.3,NaN,120,29,16.2,912,395,365,917.7839967,0.467059762,0.12201983,41.79574555,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Gaoqiao,1,7,1976,NaT,monthly,interannual,25.638329,102.166922,720.2993164,5,0.029567746,5,NaN,NaN,8,NaN,114,32,14.1,973,394,481,951.5801263,0,0.166147819,70.39294411,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Anning,1,7,1976,NaT,monthly,interannual,24.912124,102.483433,4074.529297,7,0.000858,5,NaN,NaN,8,NaN,197,30,15.1,1010,481,239,720.3658004,0.389472557,0.138639963,89.52232997,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Caijiacun,1,7,1976,NaT,monthly,interannual,25.167423,102.431652,5139.177734,7,0.005874954,5,NaN,NaN,8.3,NaN,192,32,15.1,1003,475,492,773.7633706,0.063328489,0.150453668,48.30930611,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Kunming,1,7,1976,NaT,monthly,interannual,25.057111,102.713831,724.9696045,5,0.000248,5,NaN,NaN,7.6,NaN,203,30,14,1007,493,217,826.213353,0.470171775,0.14701843,240.831031,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Xiaohe,1,7,1976,NaT,monthly,interannual,25.202994,102.833151,375.9846191,5,0.004440591,5,NaN,NaN,7.5,NaN,137,32,13.5,1009,488,447,838.6899013,0.853794433,0.151555755,325.8973506,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Dianwei,1,7,1976,NaT,monthly,interannual,25.216925,102.862135,106.5961456,4,0.004274589,5,NaN,NaN,7.5,NaN,167,32,14,1004,486,352,839.971308,0.375622844,0.150025641,293.2183757,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Zhongtan,1,7,1976,NaT,monthly,interannual,24.778588,102.610073,2939.287354,7,5.00E-05,5,NaN,NaN,8.2,NaN,208,28,14.9,1012,474,362,685.448,0,0.141384655,41.24563312,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Ningnan,1,7,1976,NaT,monthly,interannual,27.047925,102.709896,3112.691895,6,0.028089,4,NaN,NaN,7.8,NaN,125,38,11.8,1043,561,791,787.6782549,0,0.15506109,120.6866852,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
1085,Zhaojue,1,7,1976,NaT,monthly,interannual,28.015919,102.852396,646.9318848,5,0.005920845,5,NaN,NaN,7.5,NaN,135,38,9.3,1149,601,554,648.56,0,0.159367782,150.8743072,indirect,NaN,NaN,<undefined>,NaN,NaN,NaN,NaN,NaN,NaN,NaN
