Lake_idx	Ref	Site name	day	month	year	time	measurement_frequency	reported_frequency	Latitude	Longitude	LakeType	Climate	Elevation	Surface area_m2	Volume	Mean depth	Max depth	CO2	CO2_units	CO2_method_cat	CH4	CH4_units	N2O	N2O_units	F_method_cat	F_CO2	F_CO2_units	FCH4_diff_avg_val	F_CH4_units	FCH4_ebb_avg_val	FN2O_avg_val	FN2O_UNITS	Secchi depth	Sample depth	Temperature	DO	DO_units	pH	Conductivity	k	k600	k_units	Comments							
133	1199	no name	15	3	2021		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	-289	mg m-2 d-1	0.898	mg m-2 d-1						12.3	11.3	mg/L	8.69												
133	1199	no name	15	4	2021		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	392	mg m-2 d-1	15.4	mg m-2 d-1						16.7	14.6	mg/L													
133	1199	no name	15	5	2021		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	-907	mg m-2 d-1	24.6	mg m-2 d-1						17.7	7.44	mg/L	8.68												
133	1199	no name	15	3	2021		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	-103	mg m-2 d-1	0.924	mg m-2 d-1						11.8	11.9	mg/L	7.91												
133	1199	no name	15	4	2021		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	330	mg m-2 d-1	0.673	mg m-2 d-1						11.9	10.2	mg/L	7.34												
133	1199	no name	15	5	2021		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	-165	mg m-2 d-1	4.53	mg m-2 d-1						16.8	14.7	mg/L	7.74												
132	1199	no name	15	3	2021		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	-536	mg m-2 d-1	0.698	mg m-2 d-1						12.5	9.71	mg/L	8.46												
132	1199	no name	15	4	2021		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	82.5	mg m-2 d-1	3.52	mg m-2 d-1						16.3	12.4	mg/L	7.95												
132	1199	no name	15	5	2021		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	577	mg m-2 d-1	11.5	mg m-2 d-1						18.6	9.3	mg/L	8.47												
133	1199	no name	15	6	2020		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	-41.2	mg m-2 d-1	10	mg m-2 d-1						30.7			8.18												
133	1199	no name	10	7	2020		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	144	mg m-2 d-1	8.66	mg m-2 d-1						23.5															
133	1199	no name	20	7	2020		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	2430	mg m-2 d-1	3.49	mg m-2 d-1						30.6	5.06	mg/L	8.11												
133	1199	no name	10	8	2020		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	-722	mg m-2 d-1	2.84	mg m-2 d-1						31.7	11.3	mg/L													
133	1199	no name	20	8	2020		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	-41.2	mg m-2 d-1	3.92	mg m-2 d-1						29.3	12.1	mg/L	8.31												
133	1199	no name	15	6	2020		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	-784	mg m-2 d-1	6.26	mg m-2 d-1						30			8.31												
133	1199	no name	10	7	2020		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	392	mg m-2 d-1	6.73	mg m-2 d-1						29.2			8.48												
133	1199	no name	20	7	2020		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	-289	mg m-2 d-1	154	mg m-2 d-1						27.8	7.73	mg/L	8.1												
133	1199	no name	10	8	2020		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	1320	mg m-2 d-1	7.77	mg m-2 d-1						25.1	6.05	mg/L	7.78												
133	1199	no name	20	8	2020		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	1320	mg m-2 d-1	1.84	mg m-2 d-1						26.1			7.74												
132	1199	no name	15	6	2020		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	82.5	mg m-2 d-1	1.78	mg m-2 d-1						26.9			8.32												
132	1199	no name	10	7	2020		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	3110	mg m-2 d-1	3.16	mg m-2 d-1						27.7	5.35	mg/L	8.38												
132	1199	no name	20	7	2020		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	144	mg m-2 d-1	1.15	mg m-2 d-1						27.6	9.88	mg/L	7.97												
132	1199	no name	10	8	2020		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	6640	mg m-2 d-1	4.53	mg m-2 d-1						30.7	13.9	mg/L	7.95												
132	1199	no name	20	8	2020		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	4470	mg m-2 d-1	1.29	mg m-2 d-1						25.1	5.99	mg/L	7.92												
133	1199	no name	10	9	2020		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	-536	mg m-2 d-1	8.06	mg m-2 d-1						30	6.63	mg/L	8.12												
133	1199	no name	20	9	2020		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	-412	mg m-2 d-1	0.835	mg m-2 d-1						24.2	10.1	mg/L	7.34												
133	1199	no name	10	10	2020		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	330	mg m-2 d-1	5.42	mg m-2 d-1						22.9	12.4	mg/L	8.38												
133	1199	no name	20	10	2020		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	206	mg m-2 d-1	1.54	mg m-2 d-1						19	8.02	mg/L	8.02												
133	1199	no name	15	11	2020		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	-474	mg m-2 d-1	5.23	mg m-2 d-1						16.2	5.35	mg/L	7.78												
133	1199	no name	10	9	2020		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	-165	mg m-2 d-1	2.55	mg m-2 d-1						26	11	mg/L	8.37												
133	1199	no name	20	9	2020		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	392	mg m-2 d-1	1.43	mg m-2 d-1						25.6	11.9	mg/L	8.43												
133	1199	no name	10	10	2020		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	-536	mg m-2 d-1	1.84	mg m-2 d-1						19.2	6.16	mg/L	8.4												
133	1199	no name	20	10	2020		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	-351	mg m-2 d-1	0.626	mg m-2 d-1						10.8	13.3	mg/L	7.91												
133	1199	no name	15	11	2020		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	-156	mg m-2 d-1	4.53	mg m-2 d-1						16.3	4.88	mg/L	8.01												
132	1199	no name	10	9	2020		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	-165	mg m-2 d-1	5.62	mg m-2 d-1						23.8			8.58												
132	1199	no name	20	9	2020		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	206	mg m-2 d-1	6.04	mg m-2 d-1						22.5			8.13												
132	1199	no name	10	10	2020		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	1440	mg m-2 d-1	28.4	mg m-2 d-1						17.7	12.9	mg/L	8.64												
132	1199	no name	20	10	2020		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	-536	mg m-2 d-1	3.16	mg m-2 d-1						16.8	7.38	mg/L	8.24												
132	1199	no name	15	11	2020		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	701	mg m-2 d-1	1.78	mg m-2 d-1						12.5	14.7	mg/L	8.12												
133	1199	no name	15	12	2020		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	-412	mg m-2 d-1	0.542	mg m-2 d-1						7.98	13.4	mg/L	8.62												
133	1199	no name	15	1	2021		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	206	mg m-2 d-1	2.29	mg m-2 d-1						3.99	5.23	mg/L	8.01												
133	1199	no name	15	2	2021		monthly	monthly	32.483	118.964	reservoir	14	23												measured-chamber	144	mg m-2 d-1	2.21	mg m-2 d-1						2.93	8.14	mg/L	8.47												
133	1199	no name	15	12	2020		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	-103	mg m-2 d-1	0.698	mg m-2 d-1						10	11.9	mg/L	7.97												
133	1199	no name	15	1	2021		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	515	mg m-2 d-1	6.98	mg m-2 d-1						4.31	14	mg/L	8.36												
133	1199	no name	15	2	2021		monthly	monthly	32.473	119.002	reservoir	14	16												measured-chamber	392	mg m-2 d-1	3.65	mg m-2 d-1						3.01	7.21	mg/L	8.51												
132	1199	no name	15	12	2020		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	-41.2	mg m-2 d-1	0.0542	mg m-2 d-1						10.7	11.3	mg/L	8.3												
132	1199	no name	15	1	2021		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	1690	mg m-2 d-1	0.898	mg m-2 d-1						7.9	14.7	mg/L	8.61												
132	1199	no name	15	2	2021		monthly	monthly	32.479	118.764	reservoir	14	27												measured-chamber	454	mg m-2 d-1	4.07	mg m-2 d-1						3.83	3.95	mg/L	8.54												
203	1219	Dalian Lake	17	8	2021		single	single	31.066	120.993	lake	14	-2	970000		1.7	2.9								modelled-empirical		umol m-2 h-1	8.18	umol m-2 h-1																					
203	1219	Dalian Lake	17	8	2021		single	single	31.066	120.993	lake	14	-2	970000		1.7	2.9								modelled-empirical		umol m-2 h-1	7.32	umol m-2 h-1																					
203	1219	Dalian Lake	17	8	2021		single	single	31.066	120.993	lake	14	-2	970000		1.7	2.9								modelled-empirical		umol m-2 h-1	5.24	umol m-2 h-1																					
203	1219	Dalian Lake	17	8	2021		single	single	31.066	120.993	lake	14	-2	970000		1.7	2.9								modelled-empirical		umol m-2 h-1	2.7	umol m-2 h-1																					
34	1224	Hong Lake	11	7	2021		single	single	29.83	113.33	lake	14	19	2519000000		1.3		51.37	umol/L	direct	0.68	umol/L			modelled-empirical	1236.2	umol m-2 h-1	385.3	umol m-2 h-1						10.5	3.05	mg/L													
79	1224	Daye Lake	12	7	2021		single	single	30.102	115.094	lake	14	18	54700000			3.4	33.13	umol/L	direct	0.26	umol/L			modelled-empirical	432.2	umol m-2 h-1	62.4	umol m-2 h-1						14.6	8.26	mg/L													
82	1224	Chi Lake	13	7	2021		single	single	29.788	115.705	lake	14	15	68900000		3	7	30.67	umol/L	direct	0.26	umol/L			modelled-empirical	1487.4	umol m-2 h-1	51.2	umol m-2 h-1						14.7	7.02	mg/L													
7	1224	Poyang Lake	14	7	2021		single	single	29.134614	116.179037	lake	14	13	3283000000		8.4	25.1	29.39	umol/L	direct	0.25	umol/L			modelled-empirical	482.4	umol m-2 h-1	15.6	umol m-2 h-1						16.8	8.55	mg/L													
71	1224	Caizi Lake	15	7	2021		single	single	30.78	117.12	lake	14	6	226000000		3		26.2	umol/L	direct	0.28	umol/L			modelled-empirical	30.2	umol m-2 h-1	24.5	umol m-2 h-1						18.2	7.32	mg/L													
27	1224	Chao Lake	16	7	2021		single	single	31.596	117.406	lake	14	5	780000000		2.9	3.77	76.54	umol/L	direct	1.01	umol/L			modelled-empirical	3175.9	umol m-2 h-1	830.7	umol m-2 h-1						23	2.28	mg/L													
28	1224	Ge Lake	17	7	2021		single	single	31.63	119.84	lake	14	0	166700000		1.3		31.4	umol/L	direct	0.48	umol/L			modelled-empirical	1115.6	umol m-2 h-1	200.4	umol m-2 h-1						24.5	7.82	mg/L													
6	1224	Lake Tai	18	7	2021		single	single	31.231	120.22	lake	14	0	2338000000		1.9	3.5	99.15	umol/L	direct	2.11	umol/L			modelled-empirical	7216.1	umol m-2 h-1	928.7	umol m-2 h-1						24.7	2.18	mg/L													
35	1014	Xin'anjiang	10	4	2010		single	single	29.599	118.982	reservoir	14	100	573000000	17840000000	34	108								modelled-empirical	30.22440622	mmol m-2 d-1		mmol m-2 d-1																					
35	1014	Xin'anjiang	10	4	2010		single	single	29.599	118.982	reservoir	14	100	573000000	17840000000	34	108								modelled-empirical	8.811356811	mmol m-2 d-1		mmol m-2 d-1																					
35	1014	Xin'anjiang	10	4	2010		single	single	29.599	118.982	reservoir	14	100	573000000	17840000000	34	108								modelled-empirical	2.53016653	mmol m-2 d-1		mmol m-2 d-1																					
35	1014	Xin'anjiang	10	4	2010		single	single	29.599	118.982	reservoir	14	100	573000000	17840000000	34	108								modelled-empirical	67.04941305	mmol m-2 d-1		mmol m-2 d-1																					
97	1015	Hongfeng	15	7	2007		monthly	monthly	26.474409	106.390074	reservoir	11	1227	57200000	600000000	9.27	45								modelled-empirical	-7.741935484	mmol m-2 d-1		mmol m-2 d-1																					
97	1015	Hongfeng	15	8	2007		monthly	monthly	26.474409	106.390074	reservoir	11	1227	57200000	600000000	9.27	45								modelled-empirical	-7.096774194	mmol m-2 d-1		mmol m-2 d-1																					
97	1015	Hongfeng	15	9	2007		monthly	monthly	26.474409	106.390074	reservoir	11	1227	57200000	600000000	9.27	45								modelled-empirical	60	mmol m-2 d-1		mmol m-2 d-1																					
97	1015	Hongfeng	15	10	2007		monthly	monthly	26.474409	106.390074	reservoir	11	1227	57200000	600000000	9.27	45								modelled-empirical	69.67741935	mmol m-2 d-1		mmol m-2 d-1																					
97	1015	Hongfeng	15	11	2007		monthly	monthly	26.474409	106.390074	reservoir	11	1227	57200000	600000000	9.27	45								modelled-empirical	50.32258065	mmol m-2 d-1		mmol m-2 d-1																					
97	1015	Hongfeng	15	12	2007		monthly	monthly	26.474409	106.390074	reservoir	11	1227	57200000	600000000	9.27	45								modelled-empirical	27.74193548	mmol m-2 d-1		mmol m-2 d-1																					
97	1015	Hongfeng	15	1	2008		monthly	monthly	26.474409	106.390074	reservoir	11	1227	57200000	600000000	9.27	45								modelled-empirical	4.516129032	mmol m-2 d-1		mmol m-2 d-1																					
97	1015	Hongfeng	15	2	2008		monthly	monthly	26.474409	106.390074	reservoir	11	1227	57200000	600000000	9.27	45								modelled-empirical	13.5483871	mmol m-2 d-1		mmol m-2 d-1																					
97	1015	Hongfeng	15	3	2008		monthly	monthly	26.474409	106.390074	reservoir	11	1227	57200000	600000000	9.27	45								modelled-empirical	-9.032258065	mmol m-2 d-1		mmol m-2 d-1																					
97	1015	Hongfeng	15	4	2008		monthly	monthly	26.474409	106.390074	reservoir	11	1227	57200000	600000000	9.27	45								modelled-empirical	-9.032258065	mmol m-2 d-1		mmol m-2 d-1																					
97	1015	Hongfeng	15	5	2008		monthly	monthly	26.474409	106.390074	reservoir	11	1227	57200000	600000000	9.27	45								modelled-empirical	-7.096774194	mmol m-2 d-1		mmol m-2 d-1																					
97	1015	Hongfeng	15	6	2008		monthly	monthly	26.474409	106.390074	reservoir	11	1227	57200000	600000000	9.27	45								modelled-empirical	-7.741935484	mmol m-2 d-1		mmol m-2 d-1																					
94	1015	Baihua	15	7	2007		monthly	monthly	26.652092	106.512716	reservoir	11	1195	14500000	190000000	12	45								modelled-empirical	-4.598930481	mmol m-2 d-1		mmol m-2 d-1																					
94	1015	Baihua	15	8	2007		monthly	monthly	26.652092	106.512716	reservoir	11	1195	14500000	190000000	12	45								modelled-empirical	-8.449197861	mmol m-2 d-1		mmol m-2 d-1																					
94	1015	Baihua	15	9	2007		monthly	monthly	26.652092	106.512716	reservoir	11	1195	14500000	190000000	12	45								modelled-empirical	33.90374332	mmol m-2 d-1		mmol m-2 d-1																					
94	1015	Baihua	15	10	2007		monthly	monthly	26.652092	106.512716	reservoir	11	1195	14500000	190000000	12	45								modelled-empirical	64.06417112	mmol m-2 d-1		mmol m-2 d-1																					
94	1015	Baihua	15	11	2007		monthly	monthly	26.652092	106.512716	reservoir	11	1195	14500000	190000000	12	45								modelled-empirical	39.67914439	mmol m-2 d-1		mmol m-2 d-1																					
94	1015	Baihua	15	12	2007		monthly	monthly	26.652092	106.512716	reservoir	11	1195	14500000	190000000	12	45								modelled-empirical	47.37967914	mmol m-2 d-1		mmol m-2 d-1																					
94	1015	Baihua	15	1	2008		monthly	monthly	26.652092	106.512716	reservoir	11	1195	14500000	190000000	12	45								modelled-empirical	53.15508021	mmol m-2 d-1		mmol m-2 d-1																					
94	1015	Baihua	15	2	2008		monthly	monthly	26.652092	106.512716	reservoir	11	1195	14500000	190000000	12	45								modelled-empirical	23.63636364	mmol m-2 d-1		mmol m-2 d-1																					
94	1015	Baihua	15	3	2008		monthly	monthly	26.652092	106.512716	reservoir	11	1195	14500000	190000000	12	45								modelled-empirical	-7.807486631	mmol m-2 d-1		mmol m-2 d-1																					
94	1015	Baihua	15	4	2008		monthly	monthly	26.652092	106.512716	reservoir	11	1195	14500000	190000000	12	45								modelled-empirical	-9.732620321	mmol m-2 d-1		mmol m-2 d-1																					
94	1015	Baihua	15	5	2008		monthly	monthly	26.652092	106.512716	reservoir	11	1195	14500000	190000000	12	45								modelled-empirical	-5.882352941	mmol m-2 d-1		mmol m-2 d-1																					
94	1015	Baihua	15	6	2008		monthly	monthly	26.652092	106.512716	reservoir	11	1195	14500000	190000000	12	45								modelled-empirical	-9.732620321	mmol m-2 d-1		mmol m-2 d-1																					
30	1016	Fuling	15	2	2008		monthly	monthly	29.739	107.368	reservoir	11	296	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.163555556	mg m-2 h-1																					
30	1016	Fuling	15	3	2008		monthly	monthly	29.739	107.368	reservoir	11	296	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.067555556	mg m-2 h-1																					
30	1016	Fuling	15	4	2008		monthly	monthly	29.739	107.368	reservoir	11	296	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.241777778	mg m-2 h-1																					
30	1016	Fuling	15	6	2008		monthly	monthly	29.739	107.368	reservoir	11	296	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.128	mg m-2 h-1																					
30	1016	Fuling	15	9	2008		monthly	monthly	29.739	107.368	reservoir	11	296	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.126222222	mg m-2 h-1																					
30	1016	Fuling	15	12	2008		monthly	monthly	29.739	107.368	reservoir	11	296	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.784375	mg m-2 h-1																					
30	1016	Kaixian	15	2	2008		monthly	monthly	30.912	108.536	reservoir	11	92	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.087111111	mg m-2 h-1																					
30	1016	Kaixian	15	3	2008		monthly	monthly	30.912	108.536	reservoir	11	92	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.225777778	mg m-2 h-1																					
30	1016	Kaixian	15	4	2008		monthly	monthly	30.912	108.536	reservoir	11	92	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.113777778	mg m-2 h-1																					
30	1016	Kaixian	15	6	2008		monthly	monthly	30.912	108.536	reservoir	11	92	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.352	mg m-2 h-1																					
30	1016	Kaixian	15	9	2008		monthly	monthly	30.912	108.536	reservoir	11	92	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.168888889	mg m-2 h-1																					
30	1016	Kaixian	15	12	2008		monthly	monthly	30.912	108.536	reservoir	11	92	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.90625	mg m-2 h-1																					
30	1016	Kaixian	15	2	2008		monthly	monthly	30.912	108.536	reservoir	11	92	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.078571429	mg m-2 h-1																					
30	1016	Kaixian	15	3	2008		monthly	monthly	30.912	108.536	reservoir	11	92	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.078571429	mg m-2 h-1																					
30	1016	Kaixian	15	4	2008		monthly	monthly	30.912	108.536	reservoir	11	92	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.260714286	mg m-2 h-1																					
30	1016	Kaixian	15	6	2008		monthly	monthly	30.912	108.536	reservoir	11	92	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.05	mg m-2 h-1																					
30	1016	Kaixian	15	9	2008		monthly	monthly	30.912	108.536	reservoir	11	92	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.096428571	mg m-2 h-1																					
30	1016	Kaixian	15	12	2008		monthly	monthly	30.912	108.536	reservoir	11	92	1084000000	39300000000										measured-chamber		mg m-2 h-1	1.078125	mg m-2 h-1																					
30	1016	Wushan	15	2	2008		monthly	monthly	31.066	109.932	reservoir	14	65	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.171428571	mg m-2 h-1																					
30	1016	Wushan	15	3	2008		monthly	monthly	31.066	109.932	reservoir	14	65	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.076785714	mg m-2 h-1																					
30	1016	Wushan	15	4	2008		monthly	monthly	31.066	109.932	reservoir	14	65	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.176785714	mg m-2 h-1																					
30	1016	Wushan	15	6	2008		monthly	monthly	31.066	109.932	reservoir	14	65	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.094642857	mg m-2 h-1																					
30	1016	Wushan	15	9	2008		monthly	monthly	31.066	109.932	reservoir	14	65	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.055357143	mg m-2 h-1																					
30	1016	Wushan	15	12	2008		monthly	monthly	31.066	109.932	reservoir	14	65	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.828125	mg m-2 h-1																					
72	1016	Sandouping	15	2	2008		monthly	monthly	30.844	111.077	reservoir	11	66	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.132142857	mg m-2 h-1																					
72	1016	Sandouping	15	3	2008		monthly	monthly	30.844	111.077	reservoir	11	66	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.201785714	mg m-2 h-1																					
72	1016	Sandouping	15	4	2008		monthly	monthly	30.844	111.077	reservoir	11	66	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.221428571	mg m-2 h-1																					
72	1016	Sandouping	15	6	2008		monthly	monthly	30.844	111.077	reservoir	11	66	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.378571429	mg m-2 h-1																					
72	1016	Sandouping	15	9	2008		monthly	monthly	30.844	111.077	reservoir	11	66	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.144642857	mg m-2 h-1																					
72	1016	Sandouping	15	12	2008		monthly	monthly	30.844	111.077	reservoir	11	66	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.8875	mg m-2 h-1																					
72	1016	Yichang	15	2	2008		monthly	monthly	30.804	111.1645	reservoir	11	291	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.142857143	mg m-2 h-1																					
72	1016	Yichang	15	3	2008		monthly	monthly	30.804	111.1645	reservoir	11	291	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.091071429	mg m-2 h-1																					
72	1016	Yichang	15	4	2008		monthly	monthly	30.804	111.1645	reservoir	11	291	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.175	mg m-2 h-1																					
72	1016	Yichang	15	6	2008		monthly	monthly	30.804	111.1645	reservoir	11	291	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.066071429	mg m-2 h-1																					
72	1016	Yichang	15	9	2008		monthly	monthly	30.804	111.1645	reservoir	11	291	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.3625	mg m-2 h-1																					
72	1016	Yichang	15	12	2008		monthly	monthly	30.804	111.1645	reservoir	11	291	1084000000	39300000000										measured-chamber		mg m-2 h-1	1.00625	mg m-2 h-1																					
30	1017	Zigui	12	6	2010		monthly	monthly	30.859766	110.989627	reservoir	11	152	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.416479401	mg m-2 h-1																					
30	1017	Zigui	13	7	2010		monthly	monthly	30.859766	110.989627	reservoir	11	152	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.035955056	mg m-2 h-1																					
30	1017	Zigui	28	7	2010		monthly	monthly	30.859766	110.989627	reservoir	11	152	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.122846442	mg m-2 h-1																					
30	1017	Zigui	2	8	2010		monthly	monthly	30.859766	110.989627	reservoir	11	152	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.101872659	mg m-2 h-1																					
30	1017	Zigui	20	8	2010		monthly	monthly	30.859766	110.989627	reservoir	11	152	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.074906367	mg m-2 h-1																					
30	1017	Zigui	28	8	2010		monthly	monthly	30.859766	110.989627	reservoir	11	152	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.056928839	mg m-2 h-1																					
30	1017	Zigui	12	9	2010		monthly	monthly	30.859766	110.989627	reservoir	11	152	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.146816479	mg m-2 h-1																					
30	1017	Zigui	3	10	2010		monthly	monthly	30.859766	110.989627	reservoir	11	152	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.065917603	mg m-2 h-1																					
30	1017	Wushan	10	6	2010		monthly	monthly	31.057	109.85	reservoir	14	67	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.337423313	mg m-2 h-1																					
30	1017	Wushan	23	6	2010		monthly	monthly	31.057	109.85	reservoir	14	67	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.061349693	mg m-2 h-1																					
30	1017	Wushan	20	7	2010		monthly	monthly	31.057	109.85	reservoir	14	67	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.130368098	mg m-2 h-1																					
30	1017	Wushan	27	7	2010		monthly	monthly	31.057	109.85	reservoir	14	67	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.099693252	mg m-2 h-1																					
30	1017	Wushan	10	8	2010		monthly	monthly	31.057	109.85	reservoir	14	67	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.782208589	mg m-2 h-1																					
30	1017	Wushan	1	9	2010		monthly	monthly	31.057	109.85	reservoir	14	67	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.176380368	mg m-2 h-1																					
30	1017	Wushan	10	9	2010		monthly	monthly	31.057	109.85	reservoir	14	67	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.582822086	mg m-2 h-1																					
30	1017	Wushan	8	10	2010		monthly	monthly	31.057	109.85	reservoir	14	67	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.268404908	mg m-2 h-1																					
30	1017	Yunyang	5	6	2010		monthly	monthly	30.952	108.653	reservoir	11	167	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.892045455	mg m-2 h-1																					
30	1017	Yunyang	24	7	2010		monthly	monthly	30.952	108.653	reservoir	11	167	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.267045455	mg m-2 h-1																					
30	1017	Yunyang	17	8	2010		monthly	monthly	30.952	108.653	reservoir	11	167	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.619318182	mg m-2 h-1																					
30	1017	Yunyang	11	9	2010		monthly	monthly	30.952	108.653	reservoir	11	167	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.625	mg m-2 h-1																					
30	1017	Yunyang	22	9	2010		monthly	monthly	30.952	108.653	reservoir	11	167	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.840909091	mg m-2 h-1																					
30	1017	Yunyang	16	10	2010		monthly	monthly	30.952	108.653	reservoir	11	167	1084000000	39300000000										measured-chamber		mg m-2 h-1	0.346590909	mg m-2 h-1																					
93	1018	Ertan	15	5	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	5.573248408	mg m-2 d-1																					
93	1018	Ertan	15	5	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	6.108280255	mg m-2 d-1																					
93	1018	Ertan	15	5	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	3.00955414	mg m-2 d-1																					
93	1018	Ertan	15	5	2008		seasonal	seasonal	26.825069	101.775895	reservoir	11	1494	101000000	5800000000										measured-chamber		mg m-2 d-1	1.761146497	mg m-2 d-1																					
