site_numeric,continent,COMID,lengthkm,slope_grades,upstream_area_grades,order_grades,NextDownID,distance_snapped,lat,lon,slope,q_jan,q_feb,q_mar,q_apr,q_may,q_jun,q_jul,q_aug,q_sep,q_oct,q_nov,q_dec,runoff_yr
2584,Asia,43076915,29669.3,4.55E-04,42935836,4,159097,16.1110519,111.094006,25.980035,4.55E-04,62.8443985,104.1530457,176.717926,276.7880554,351.4475708,371.866333,249.086441,176.4565735,98.32520294,68.22831726,61.90882111,46.09674835,0.390257206
2585,Asia,43078931,6346.4,2.52E-04,2939180032,7,184718,92.61139835,101.9167,25.985,2.52E-04,1780.386963,1258.853271,1242.449097,2077.927734,3216.803223,5527.100098,9966.630859,10584.93848,10567.88574,8576.21582,5615.637695,2768.565674,0.095862452
2586,Asia,43077185,5889.1,0.001749013,4853363,2,137137,12.05824212,104.501048,26.002123,0.001749013,6.993103981,6.219134331,5.582506657,5.853775024,10.41710758,28.12937927,34.47126007,25.51539993,19.19491196,13.4925909,8.816204071,6.687367439,0.268132379
2587,Asia,43077185,5889.1,0.001749013,4853363,2,137137,15.18002306,104.500861,26.002268,0.001749013,6.993103981,6.219134331,5.582506657,5.853775024,10.41710758,28.12937927,34.47126007,25.51539993,19.19491196,13.4925909,8.816204071,6.687367439,0.268132379
2588,Asia,43079643,6987.2,0.035350281,5787823,3,143438,20.86663963,105.668119,26.012995,0.035350281,7.50338316,7.678176403,7.949138641,10.79792976,20.82156563,41.08782578,40.91928101,25.52055168,18.47077751,13.93069649,9.267149925,6.950871468,0.161764301
2589,Asia,43079643,6987.2,0.035350281,5787823,3,143438,38.18459662,105.668307,26.01304,0.035350281,7.50338316,7.678176403,7.949138641,10.79792976,20.82156563,41.08782578,40.91928101,25.52055168,18.47077751,13.93069649,9.267149925,6.950871468,0.161764301
2590,Asia,43079655,8994.4,0.008105048,1733005.4,2,136118,0.051056872,101.6,26.0375,0.008105048,0.889397323,0.696749926,0.635945141,0.730605006,1.620647073,4.287484169,6.783337593,5.726737499,6.087528706,3.49244976,1.386809707,0.864348233,0.136025952
2591,Asia,45043848,6319.3,1.74E-04,722481984,6,281243,155.5449031,81.033134,26.053802,1.74E-04,434.2624207,388.7363281,479.3392334,718.0405884,822.7698975,666.1535034,902.9691162,2884.068604,6087.125,6093.380371,2790.7146,917.8320923,0.065769261
2592,Asia,43078187,22423,0.00219864,1065064,1,163537,0.995785643,115.198953,26.060632,0.00219864,1.292082548,2.031635284,3.620262861,5.103838921,6.127998829,7.246118546,4.504951477,3.818293571,2.876573324,1.87008822,1.577215314,1.117190361,0.300421717
2593,Asia,43077120,6121.6,0.007759355,4867904,3,143617,11.96561698,100.366624,26.083451,0.007759355,2.658597469,2.704593658,2.67606616,2.558068752,4.159966946,9.239914894,17.58781433,20.58634758,18.53283691,11.82819366,4.170022488,2.705408335,0.240146748
2594,Asia,43077353,13208.3,8.78E-04,7068912.5,3,132577,74.43441802,106.636962,26.097963,8.78E-04,9.939445496,10.85306931,11.4261713,16.28616142,28.82472229,44.23234558,44.11871719,28.00055695,20.81811142,17.69545555,12.36761951,9.309461594,0.12681339
2595,Asia,43077353,13208.3,8.78E-04,7068912.5,3,132577,73.76563992,106.637085,26.098077,8.78E-04,9.939445496,10.85306931,11.4261713,16.28616142,28.82472229,44.23234558,44.11871719,28.00055695,20.81811142,17.69545555,12.36761951,9.309461594,0.12681339
2596,Asia,43076914,31225.4,0.00125859,40202484,5,159217,5.960952272,112.682878,26.116369,0.00125859,44.79016495,76.41863251,148.1968231,234.5058289,266.7437439,290.4292603,197.667923,165.84021,99.65129852,62.53137207,51.32515335,36.00632477,0.447204489
2597,Asia,43076737,6991.4,2.86E-04,405045664,6,172477,86.40457629,119.111305,26.147532,2.86E-04,630.9937744,885.331604,1640.434937,2737.745117,3331.358887,4703.602051,3211.616455,2173.016113,1700.561401,995.2841187,824.7014771,672.1640625,0.337726238
2598,Asia,43076903,22314.3,4.84E-04,42207256,5,159697,4.116746995,112.678152,26.165126,4.84E-04,46.72616959,78.74475861,152.8338623,244.2015381,277.3428345,303.7107544,207.5306854,174.2266388,105.3855438,65.66065979,54.39323807,37.99849319,0.447204489
2599,Asia,43077096,25702.6,6.26E-04,6803366.5,3,160417,70.17303338,111.361537,26.167951,6.26E-04,8.236580849,14.71835327,24.66307068,34.01569748,41.7212944,40.61473846,26.06158066,22.45586586,11.73158169,8.739823341,8.008027077,5.647074223,0.373118344
2600,Asia,43077035,3597.6,0.024210265,7483087.5,3,150637,6.789811621,105.18456,26.169698,0.024210265,9.565498352,9.499826431,9.765739441,12.61904526,22.49839401,46.40501404,51.09654617,34.97618866,26.64253426,18.94815254,12.22524643,8.842101097,0.208182443
2601,Asia,43077035,3597.6,0.024210265,7483087.5,3,150637,22.21706116,105.185223,26.174446,0.024210265,9.565498352,9.499826431,9.765739441,12.61904526,22.49839401,46.40501404,51.09654617,34.97618866,26.64253426,18.94815254,12.22524643,8.842101097,0.208182443
2602,Asia,43076742,6092.1,1.64E-04,399698176,6,172177,19.79519578,118.885647,26.20992,1.64E-04,628.4077759,884.8131104,1667.682861,2736.18042,3323.584229,4728.490234,3054.986816,2125.916992,1650.776855,959.81427,809.3809814,654.8291016,0.376082763
2603,Asia,43076742,6092.1,1.64E-04,399698176,6,172177,12.87767341,118.886053,26.209954,1.64E-04,628.4077759,884.8131104,1667.682861,2736.18042,3323.584229,4728.490234,3054.986816,2125.916992,1650.776855,959.81427,809.3809814,654.8291016,0.376082763
2604,Asia,43076722,3093.4,6.47E-04,1802767104,6,175417,111.3924715,100.55,26.224,6.47E-04,797.4171143,535.5770874,560.5774536,928.5652466,1352.082886,2449.218994,4962.273438,6174.322266,5749.452148,4856.472656,3316.328369,1376.128418,0.257156032
2605,Asia,43076742,6092.1,1.64E-04,399698176,6,172177,12.7739895,118.919859,26.225718,1.64E-04,628.4077759,884.8131104,1667.682861,2736.18042,3323.584229,4728.490234,3054.986816,2125.916992,1650.776855,959.81427,809.3809814,654.8291016,0.376082763
2606,Asia,43076742,6092.1,1.64E-04,399698176,6,172177,0.431339382,118.920173,26.225829,1.64E-04,628.4077759,884.8131104,1667.682861,2736.18042,3323.584229,4728.490234,3054.986816,2125.916992,1650.776855,959.81427,809.3809814,654.8291016,0.376082763
2607,Asia,43077520,6677.5,8.24E-04,2383829.2,2,121837,16.10588215,106.149488,26.252795,8.24E-04,2.459314823,2.607844353,2.721043348,4.10147047,7.725157738,12.95276165,12.7906208,7.852137566,5.992198467,4.766727448,3.199388027,2.299897671,0.138763665
2608,Asia,43076805,8034.6,4.11E-04,158208480,5,167677,17.86815705,111.60197,26.265895,4.11E-04,210.9565887,329.8682556,587.5164185,942.5878906,1177.877197,1257.201172,866.6603394,659.9656982,373.6979675,247.4276733,223.7408295,160.0497742,0.382397154
2609,Asia,43077450,13185.6,0.002373808,3722049.5,2,128257,0.141985599,107.507499,26.266559,0.002373808,5.020236492,5.869114399,6.965432167,10.25056458,16.40498161,22.42572021,19.44980431,11.5091114,8.334649086,7.187963486,5.384841442,4.125298977,0.138406825
2610,Asia,43078221,16805.6,0.007307076,670346.9,1,112237,10.61390902,109.163999,26.275095,0.007307076,0.830573976,1.066540122,1.570465207,2.335362434,3.467764616,4.19930315,3.091210604,1.816675305,1.165076971,0.95348841,0.75988704,0.614209235,0.241064378
2611,Asia,43076743,12140.9,4.61E-04,392327104,6,172117,37.85146321,118.869095,26.282062,4.61E-04,618.68573,870.6049194,1653.626099,2704.844971,3281.405518,4679.078125,2987.856445,2080.899658,1610.044434,935.3666382,793.0290527,641.4520874,0.376082763
2612,Asia,43076743,12140.9,4.61E-04,392327104,6,172117,35.32745682,118.868908,26.282283,4.61E-04,618.68573,870.6049194,1653.626099,2704.844971,3281.405518,4679.078125,2987.856445,2080.899658,1610.044434,935.3666382,793.0290527,641.4520874,0.376082763
2613,Asia,43076880,3361,0.002142223,45135612,4,160777,15.72940208,104.712794,26.289494,0.002142223,49.05967712,42.90857697,39.95075226,44.41545868,80.08706665,208.7872009,260.6682739,193.3075104,153.8892975,104.4553833,62.8229599,43.83481598,0.213813966
2614,Asia,43076880,3361,0.002142223,45135612,4,160777,0.526637806,104.712817,26.28969,0.002142223,49.05967712,42.90857697,39.95075226,44.41545868,80.08706665,208.7872009,260.6682739,193.3075104,153.8892975,104.4553833,62.8229599,43.83481598,0.213813966
2615,Asia,43077296,25654,0.001551416,9946205,3,135397,36.48677201,107.743699,26.290023,0.001551416,14.92924404,17.23092079,20.27402306,29.22002983,46.71812439,63.92274475,55.2963295,33.48306274,23.99183083,19.98882484,15.55420303,12.11334038,0.138406825
2616,Asia,43076680,4298.8,0.001256162,2979998976,7,177997,0.538035943,102.382666,26.292658,0.001256162,1827.377075,1288.625488,1245.710205,2058.932861,3204.307129,5505.430176,10037.44824,10772.25,10779.31152,8801.071289,5787.331543,2865.02832,0.136529725
2617,Asia,43076680,4298.8,0.001256162,2979998976,7,177997,159.5833826,102.381,26.293,0.001256162,1827.377075,1288.625488,1245.710205,2058.932861,3204.307129,5505.430176,10037.44824,10772.25,10779.31152,8801.071289,5787.331543,2865.02832,0.136529725
2618,Asia,43076744,3954.1,0.011658834,389407200,6,172057,10.57676406,118.826251,26.295928,0.011658834,615.3568115,865.5161133,1654.580933,2694.348877,3267.202393,4664.361328,2942.740234,2058.947266,1589.74292,921.6865845,785.3375244,634.1552734,0.376082763
2619,Asia,43076744,3954.1,0.011658834,389407200,6,172057,4.756862263,118.825452,26.296279,0.011658834,615.3568115,865.5161133,1654.580933,2694.348877,3267.202393,4664.361328,2942.740234,2058.947266,1589.74292,921.6865845,785.3375244,634.1552734,0.376082763
2620,Asia,43076807,11979.5,0,272641024,5,167617,43.49249671,114.865066,26.379687,0,329.8932495,458.4187012,902.421936,1502.531372,1770.211792,2205.983154,1384.289185,1155.321899,896.2871094,484.2470093,411.2325745,324.5508728,0.322540167
2621,Asia,43077542,8023.8,0.004013055,1739592.1,2,121297,38.38803595,105.012115,26.381026,0.004013055,2.06001687,2.1130898,2.15306735,2.704306602,4.786213398,10.04242134,11.17848015,7.730062962,5.892952442,4.002829552,2.494632006,1.802318573,0.208182443
2622,Asia,43077542,8023.8,0.004013055,1739592.1,2,121297,11.89018904,105.012381,26.383193,0.004013055,2.06001687,2.1130898,2.15306735,2.704306602,4.786213398,10.04242134,11.17848015,7.730062962,5.892952442,4.002829552,2.494632006,1.802318573,0.208182443
2623,Asia,43076986,3687.9,0,27350626,4,153817,11.6995639,105.74605,26.391561,0,29.67891312,31.66003418,34.48355484,48.55480194,86.25936127,158.9922333,167.5053253,107.9053726,80.08893585,56.52416229,37.81478119,26.98608971,0.172295696
2624,Asia,43077321,17700.2,5.03E-04,5814023,2,134437,37.90756351,106.327881,26.400568,5.03E-04,5.98543787,6.424172401,6.716812134,10.08387947,18.85137749,31.44042397,30.8882122,18.86483765,14.16763783,11.47740555,7.82968092,5.609942913,0.138763665
2625,Asia,45043857,22372.3,1.43E-04,677410176,6,280343,906.424858,80.4281,26.4175,1.43E-04,394.2251282,399.8361206,533.7702637,781.2286987,786.1438599,656.1760254,1104.832886,3731.039307,6419.744141,5193.163086,1998.848389,687.9769287,0.055641509
2626,Asia,45043857,22372.3,1.43E-04,677410176,6,280343,988.0579185,80.426112,26.417637,1.43E-04,394.2251282,399.8361206,533.7702637,781.2286987,786.1438599,656.1760254,1104.832886,3731.039307,6419.744141,5193.163086,1998.848389,687.9769287,0.055641509
2627,Asia,43076966,20731.7,7.24E-05,73705152,5,155077,5.996903655,112.859107,26.418321,7.24E-05,107.8149796,136.8986969,252.2311859,439.5756836,498.4517212,604.75354,429.6917725,367.6444702,270.3306274,169.3167572,142.9049225,107.1151733,0.447204489
2628,Asia,45043857,22372.3,1.43E-04,677410176,6,280343,75.3425033,80.409173,26.433978,1.43E-04,394.2251282,399.8361206,533.7702637,781.2286987,786.1438599,656.1760254,1104.832886,3731.039307,6419.744141,5193.163086,1998.848389,687.9769287,0.055641509
2629,Asia,43077109,30285,0.013204563,2158614.8,2,148057,31.99972268,105.078831,26.443267,0.013204563,2.703963041,2.741834402,2.815918446,3.55136776,6.152270317,12.41322994,14.04393578,9.870759964,7.59817934,5.287324429,3.358529568,2.433655262,0.208182443
2630,Asia,43077109,30285,0.013204563,2158614.8,2,148057,25.26552113,105.077157,26.443939,0.013204563,2.703963041,2.741834402,2.815918446,3.55136776,6.152270317,12.41322994,14.04393578,9.870759964,7.59817934,5.287324429,3.358529568,2.433655262,0.208182443
2631,Asia,43077566,2768.2,0.004515606,1582605,2,116137,2.613954661,106.94836,26.450164,0.004515606,2.212562799,2.498824358,2.737270594,3.942951918,6.623019695,9.708384514,9.343954086,5.811934471,4.463042736,3.841236115,2.680929184,2.06276536,0.12681339
2632,Asia,43074854,24298.6,0.002996058,2655083.8,3,135636,63.08293732,106.6727,26.466646,0.002996058,3.84928894,4.14305687,4.268323898,5.86194849,9.680263519,14.42763233,14.33317661,9.419788361,7.142972469,6.14247179,4.428881168,3.524631739,0.12681339
2633,Asia,43074295,9587.6,2.50E-04,45558232,4,171336,6.047449043,103.733753,26.500332,2.50E-04,26.84168434,21.26018524,18.4842186,19.96753693,42.22654343,119.3942947,159.1649323,131.4845581,111.2139435,82.01586914,44.47705078,25.52204132,0.10014028
2634,Asia,43077008,7821.4,0.023000925,10246177,3,152617,19.75136691,100.215263,26.501362,0.023000925,9.805212021,9.381333351,9.716127396,10.01582623,13.20836163,27.1359272,49.64459229,56.61869049,52.47476959,35.61256409,15.10186958,10.4547472,0.240146748
2635,Asia,45047645,21634.6,3.56E-04,767408.7,1,279563,509.1308799,80.318356,26.505421,3.56E-04,0.071698695,0.057468764,0.021180831,0.016327277,0.11140883,0.43760556,3.031545639,4.620767117,4.914374828,1.606548309,0.275731355,0.099180512,0.056287819
2636,Asia,43077010,6253.9,0.011768637,6075259.5,3,152377,66.10664935,100.983271,26.506787,0.011768637,0.51701045,0.381369501,0.481901199,0.655001163,2.223466396,9.23557663,22.05960274,24.13796806,24.04084206,11.03069305,1.671488404,0.524587452,0.228334576
2637,Asia,43074857,56825,0.003142985,2045349.6,1,144156,10.69912437,106.298476,26.51407,0.003142985,2.23206377,2.369735718,2.529090405,3.901350975,6.98260498,11.18347931,10.63744545,6.399143696,4.83106041,4.003610134,2.796485186,2.064809084,0.138763665
2638,Asia,43074167,12015.5,0.001364907,3098724096,7,181896,33.1332645,103.052,26.521,0.001364907,1969.104614,1386.193604,1285.209229,2057.032715,3239.507568,5592.799805,10294.92871,11285.92578,11254.92773,9298.920898,6183.441895,3107.292969,0.09847578
2639,Asia,43074450,9719.6,0.003158554,3613607.2,3,160896,28.01081829,108.072782,26.533231,0.003158554,6.163589954,7.041396618,8.831908226,12.77240372,18.26887321,21.60515022,18.46815491,12.10502529,8.686052322,7.642045498,6.344851971,5.212446213,0.143136765
2640,Asia,43074556,20187.4,0.00125821,17543584,3,155436,22.4244205,107.816121,26.534151,0.00125821,26.8415451,31.05232811,37.23681259,53.89307785,83.5538559,111.6702957,95.7883606,58.81903076,42.09835052,35.23414993,28.22387314,22.04246521,0.129696499
2641,Asia,43074171,13778.5,7.62E-04,1910085760,6,181656,8.084450476,101.697419,26.560088,7.62E-04,897.7982788,600.6809082,589.3209839,933.0848999,1390.43042,2488.345215,5121.508789,6582.525391,6311.469238,5226.835938,3672.825684,1564.176514,0.171892887
2642,Asia,43074171,13778.5,7.62E-04,1910085760,6,181656,832.2901042,101.69716,26.58762,7.62E-04,897.7982788,600.6809082,589.3209839,933.0848999,1390.43042,2488.345215,5121.508789,6582.525391,6311.469238,5226.835938,3672.825684,1564.176514,0.171892887
2643,Asia,43074171,13778.5,7.62E-04,1910085760,6,181656,14.99886937,101.719049,26.590698,7.62E-04,897.7982788,600.6809082,589.3209839,933.0848999,1390.43042,2488.345215,5121.508789,6582.525391,6311.469238,5226.835938,3672.825684,1564.176514,0.171892887
2644,Asia,43074175,9102.4,0,1900285056,6,181416,18.58204086,101.531,26.591,0,887.5524292,593.9867554,586.1719971,932.6016846,1386.1427,2480.345947,5103.396973,6546.766602,6255.30957,5190.467773,3638.887451,1544.673218,0.171892887
2645,Asia,43074171,13778.5,7.62E-04,1910085760,6,181656,66.63049163,101.714453,26.591067,7.62E-04,897.7982788,600.6809082,589.3209839,933.0848999,1390.43042,2488.345215,5121.508789,6582.525391,6311.469238,5226.835938,3672.825684,1564.176514,0.171892887
2646,Asia,43074171,13778.5,7.62E-04,1910085760,6,181656,66.63049163,101.714453,26.591067,7.62E-04,897.7982788,600.6809082,589.3209839,933.0848999,1390.43042,2488.345215,5121.508789,6582.525391,6311.469238,5226.835938,3672.825684,1564.176514,0.171892887
2647,Asia,43074171,13778.5,7.62E-04,1910085760,6,181656,19.58065421,101.716735,26.591334,7.62E-04,897.7982788,600.6809082,589.3209839,933.0848999,1390.43042,2488.345215,5121.508789,6582.525391,6311.469238,5226.835938,3672.825684,1564.176514,0.171892887
2648,Asia,43074766,14608.3,0.004956099,6977946.5,3,144336,30.81349515,101.3615,26.59361,0.004956099,0.79825747,0.63991493,0.660160124,0.802925289,2.480986834,10.33847523,21.51961136,21.63532829,22.38577652,10.00598526,1.947592735,0.814270496,0.202413684
2649,Asia,43074192,10175.7,5.11E-04,950826688,6,181716,20.01113128,101.799799,26.610388,5.11E-04,788.4869385,603.5379028,652.0206299,1187.138672,1859.975342,3134.514404,4798.794922,3722.605957,3924.074707,2986.736572,1617.820801,1021.250366,0.171892887
2650,Asia,43074192,10175.7,5.11E-04,950826688,6,181716,51.30240888,101.799683,26.6132,5.11E-04,788.4869385,603.5379028,652.0206299,1187.138672,1859.975342,3134.514404,4798.794922,3722.605957,3924.074707,2986.736572,1617.820801,1021.250366,0.171892887
2651,Asia,43074192,10175.7,5.11E-04,950826688,6,181716,51.30240888,101.799683,26.6132,5.11E-04,788.4869385,603.5379028,652.0206299,1187.138672,1859.975342,3134.514404,4798.794922,3722.605957,3924.074707,2986.736572,1617.820801,1021.250366,0.171892887
2652,Asia,43074192,10175.7,5.11E-04,950826688,6,181716,29.81191141,101.808938,26.623535,5.11E-04,788.4869385,603.5379028,652.0206299,1187.138672,1859.975342,3134.514404,4798.794922,3722.605957,3924.074707,2986.736572,1617.820801,1021.250366,0.171892887
2653,Asia,43075006,19381.7,0.00498924,5825243.5,2,133716,22.28839751,105.082638,26.6477,0.00498924,6.239053726,6.971782684,7.397126198,9.186573029,15.11972713,27.31031418,31.41407394,21.73935318,16.01833153,10.91958714,7.116495609,5.480741501,0.147344875
2654,Asia,43074307,5804.1,0.001826306,99933544,5,170556,5.43087176,109.207207,26.699533,0.001826306,138.5765839,162.5460815,212.5241547,313.2854614,456.3560486,555.2209473,477.4164124,300.864502,208.3301239,177.8805084,147.3890839,114.1317825,0.180618957
2655,Asia,43074337,9170.6,0.004209099,11361356,4,168036,9.541267882,106.960144,26.731681,0.004209099,16.76707077,18.26301575,19.41772652,26.85074806,43.09667969,64.05858612,61.65341187,39.75502396,30.23742676,26.27734756,19.13024712,15.10730171,0.131097289
2656,Asia,43074256,4260.1,0.0021596,81700848,4,174756,39.55679472,101.9333,26.738,0.0021596,103.5258942,84.68950653,84.95772552,103.6858673,155.0089874,323.7909546,507.4776611,417.5717468,434.1933899,299.6072693,167.7666931,119.0475006,0.171892887
2657,Asia,43074388,10704.2,0.001924473,19148594,3,165156,46.41960503,107.985325,26.7453,0.001924473,26.17841911,30.05983162,36.88483429,55.21009064,84.65892792,113.1959534,97.81480408,58.83103561,42.9045372,37.83890152,29.33679962,22.18007088,0.129696499
2658,Asia,43074195,7493.6,0.001361167,867123456,6,178356,67.16089909,101.83651,26.750307,0.001361167,681.8469849,517.1789551,569.3302612,1089.747681,1712.55835,2827.01123,4283.427734,3290.603027,3480.908691,2667.436768,1438.57251,897.7954102,0.171892887
2659,Asia,43074691,4644.6,0.001054976,5311886,3,146856,24.68883582,100.285249,26.799943,0.001054976,5.150279045,4.91079998,5.302052498,5.562706947,7.224460125,14.50658512,26.58792877,29.47637558,26.7773819,18.29751587,7.769093037,5.346994877,0.24982086
2660,Asia,43074610,16961.2,0.013955392,15404081,4,180816,15.01715254,100.566395,26.805902,0.013955392,10.17785072,8.648438454,9.292294502,10.57072258,16.99969292,43.09006882,80.82204437,83.69942474,78.59966278,47.86125565,18.86296463,11.87892151,0.228334576
2661,Asia,43075268,10428.4,0.010634431,1711094,2,150936,5.319040265,106.549392,26.811963,0.010634431,2.219689846,2.334857464,2.717556238,4.212318897,6.958324432,10.67621994,9.529406548,5.689685822,4.227405071,3.69582963,2.537537098,1.903198123,0.131097289
2662,Asia,43074614,6457.9,1.70E-04,38975280,4,151836,31.55649434,109.757121,26.834213,1.70E-04,47.63541031,68.75562286,106.9977722,167.7382813,236.7895508,286.058075,210.3367157,118.9326859,75.12256622,58.88534546,49.44905853,35.05339432,0.300630572
2663,Asia,43074185,7193.8,0.002377055,1752124544,6,180816,16.77387873,100.444336,26.851001,0.002377055,742.7061157,496.0440369,537.8463135,916.5317383,1327.203003,2428.671631,4856.169434,5925.294434,5452.906738,4665.254883,3129.170898,1282.869629,0.24982086
2664,Asia,43075068,4308.5,0.004201002,7443313,3,128496,20.75103731,99.928915,26.853634,0.004201002,6.560448647,6.948909283,8.05875206,8.108428955,10.32516575,20.62601471,39.26280975,43.01686478,38.28410721,26.4071312,9.739890099,6.314553738,0.28080883
2665,Asia,43074382,4782.8,8.15E-04,44625668,4,165516,12.33662504,108.329,26.862,8.15E-04,63.90620804,73.61344147,90.43296051,132.9509125,201.3513947,266.367157,230.7831421,141.5224609,101.3723068,86.6335144,69.72366333,53.45288467,0.143136765
2666,Asia,43074479,12068.7,0.001947187,72379264,5,159456,11.03877957,105.865945,26.862959,0.001947187,75.07012177,80.90220642,85.71868134,111.0444717,175.9014435,300.4190674,367.1831055,258.8366394,189.4288483,129.9006653,88.42720795,66.6312027,0.143594778
2667,Asia,43074492,20969.7,0.000605637,33784972,4,158916,6.356213172,113.446316,26.86377,0.000605637,52.90089417,69.86801147,118.0158615,200.3969421,227.6548767,290.3641968,186.1191406,151.0051117,117.2432785,81.59358215,70.30633545,52.24635696,0.456306645
2668,Asia,43074160,9872.6,0.001357288,3145372416,7,182316,43.90274961,102.930011,26.870582,0.001357288,2014.437988,1421.494507,1302.31665,2055.750488,3248.291992,5620.446777,10364.29492,11433.31836,11391.04297,9451.569336,6307.481445,3186.872559,0.159993249
2669,Asia,43074189,6131.5,4.73E-04,1593662464,6,180576,109.5581305,99.960111,26.871742,4.73E-04,568.0139771,377.6616516,440.9439697,792.8007813,1186.556641,2337.203613,4494.041992,5225.775391,4654.144043,4160.738281,2455.962646,996.4099121,0.28080883
2670,Asia,43074599,11971.8,0.006532033,19457428,3,152616,6.264024549,106.447307,26.871775,0.006532033,22.29696083,23.60113335,25.61124039,38.18920517,66.66145325,107.6113586,103.5665894,63.026577,47.06513596,38.96670151,27.69844246,20.32470512,0.13556441
2671,Asia,43074189,6131.5,4.73E-04,1593662464,6,180576,35.46524452,99.960856,26.871998,4.73E-04,568.0139771,377.6616516,440.9439697,792.8007813,1186.556641,2337.203613,4494.041992,5225.775391,4654.144043,4160.738281,2455.962646,996.4099121,0.28080883
2672,Asia,43074190,7878.4,3.17E-04,1585778176,6,180516,0.023920038,99.96,26.88,3.17E-04,559.473877,369.8526306,433.6888733,786.0335693,1178.631714,2323.830566,4460.534668,5179.291016,4610.451172,4128.819336,2434.025879,986.1308594,0.28080883
2673,Asia,43074525,14040.2,0.002428742,40664816,4,156996,14.76416283,105.557518,26.88855,0.002428742,39.00778198,43.74065781,46.48319244,56.46310043,87.58327484,152.2128143,193.2709656,138.2754974,100.1417465,66.51780701,44.50888824,34.4437027,0.143594778
2674,Asia,43074160,9872.6,0.001357288,3145372416,7,182316,65.71301016,102.91427,26.892342,0.001357288,2014.437988,1421.494507,1302.31665,2055.750488,3248.291992,5620.446777,10364.29492,11433.31836,11391.04297,9451.569336,6307.481445,3186.872559,0.159993249
2675,Asia,43074190,7878.4,3.17E-04,1585778176,6,180516,39.70302138,99.958778,26.902352,3.17E-04,559.473877,369.8526306,433.6888733,786.0335693,1178.631714,2323.830566,4460.534668,5179.291016,4610.451172,4128.819336,2434.025879,986.1308594,0.28080883
2676,Asia,43074231,9305.2,5.16E-04,38991904,4,176196,26.39599533,114.791585,26.936892,5.16E-04,59.91569519,87.05177307,147.2450104,219.8353271,219.855484,271.9885559,167.9368744,118.7291031,94.57186127,69.04769897,68.09394073,54.26771164,0.34270559
2677,Asia,43071638,15836.4,5.68E-04,19893086,4,180815,50.59856416,114.246788,26.948896,5.68E-04,33.84024811,48.58555222,80.18217468,122.7701035,123.9882889,155.6574402,94.00843811,70.86004639,53.89947128,41.43123627,39.54360962,30.81091881,0.48830309
2678,Asia,43074799,10097.1,0.001990673,5802877.5,3,141876,33.15992724,108.845335,26.949662,0.001990673,6.710450172,8.371815681,11.64661789,17.93144226,24.93421745,27.08206558,23.23753548,14.4598217,9.450490952,8.729491234,7.241800308,5.531611919,0.141856113
2679,Asia,43074548,5637,0.002288449,4306285.5,3,154836,33.69242174,106.939507,26.952067,0.002288449,5.687700748,6.229514599,7.240883827,10.90841866,17.34309578,25.77667809,22.6838913,13.50888443,10.16607952,9.160597801,6.52370882,5.063182831,0.131097289
2680,Asia,43071933,7531.2,7.57E-04,19874968,4,162095,73.49513896,110.847222,27.035394,7.57E-04,21.10695076,43.17484665,76.33653259,103.9964294,115.7243729,130.1325073,87.62352753,61.93763733,35.24237442,27.86366844,24.44665146,16.34560966,0.495291746
2681,Asia,43071868,2746.7,0.003931923,16391048,4,167075,40.96813766,108.400034,27.042868,0.003931923,20.11716652,23.4805069,30.22379684,47.20915222,69.88604736,88.22089386,78.44545746,47.6867218,33.58675766,30.06553459,23.85203171,17.45701599,0.129882888
2682,Asia,43071878,3072.3,0.005630973,22761724,3,166115,23.74866968,102.709896,27.047925,0.005630973,32.01906204,25.02802658,22.69594002,27.52133369,44.98677826,102.2086945,150.6454163,119.7589111,127.5426788,89.35149384,51.01416397,37.18722916,0.168478505
2683,Asia,43071511,4624.5,0,1596047488,6,189995,33.02949187,100.073,27.0675,0,584.0352173,383.3074341,432.324646,779.1881714,1163.436157,2266.552002,4426.141113,5241.952148,4691.637207,4198.038086,2562.938232,1031.229004,0.291318143
2684,Asia,43071583,6368.3,1.41E-04,416423200,6,184115,41.17311813,114.985418,27.098633,1.41E-04,519.7006836,722.163147,1345.64502,2223.442383,2515.499512,3153.216309,2099.324219,1569.333008,1263.003418,746.6980591,642.9223022,513.4684448,0.393227774
2685,Asia,43071566,6975.1,0.008845729,88817456,5,185135,51.26088686,103.251634,27.135726,0.008845729,46.14449692,41.91464615,43.34041977,45.53482056,83.18491364,219.352066,307.3128662,235.3153839,199.8471832,140.314621,72.7955246,43.65397644,0.105583502
2686,Asia,43071989,13099.3,0.00225202,23771716,4,157955,6.992269812,104.942523,27.151549,0.00225202,23.77284241,27.88039207,29.38422203,33.31061935,49.67930984,85.99526215,109.7147141,78.4193573,56.45934677,36.81873703,25.01090813,20.88476372,0.102285739
2687,Asia,45035761,18372.7,2.67E-04,440852192,6,275301,62.97608983,78.0439,27.1761,2.67E-04,195.2788544,163.6490326,205.496933,295.2521362,359.7847595,314.935791,296.3690491,614.9273071,1717.473999,2054.647949,1108.641357,406.3242493,0.044064959
2688,Asia,43071985,9108.4,2.42E-04,22787068,4,158255,13.77731855,114.766783,27.183209,2.42E-04,44.05422974,61.92206192,93.4724884,125.1667862,116.9884796,151.1193542,85.81356049,59.24308777,45.03981781,37.34810257,40.43354797,35.24868774,0.393227774
