Ref	Extractor	Site name	day	month	year	time	Measurement	Latitude	Longitude	LakeType	Elevation	Climate	Watershed area	Watershed LULC	Surface area_m2	Circumference	Volume	Mean depth	Max depth	CO2	CO2_units	CO2_avg_n	CO2_uncert_val	CO2_uncert_text	CO2_method_cat	CO2_method	CO2_instrument	CH4	CH4_units	CH4_avg_text	CH4_avg_n	CH4_uncert_val	CH4_uncert_text	CH4_instrument	N2O	N2O_avg_text	N2O_uncert_val	N2O_uncert_text	N2O_n	N2O_units	N2O_instrument	F_CO2	FCO2_avg_text	F_CO2_uncert_val	F_CO2_uncert_text	F_CO2_n	F_CO2_method	F_CO2_units	FCH4_diff_avg_val	FCH4_diff_avg_text	FCH4_diff_avg_n	FCH4_diff_uncert_val	FCH4_diff_uncert_text	F_CH4_method	F_CH4_units	FCH4_ebb_avg_val	FCH4_ebb_avg_text	FCH4_ebb_avg_n	FCH4_ebb_uncert_val	FCH4_ebb_uncert_text	F_CH4_methods	FN2O_avg_val	FN2O_avg_text	FN2O_avg_n	FN2O_uncert_val	FN2O_uncert_text	FN2O_UNITS	Max depth	Mean depth	Secchi depth	Sample depth	Stratification	Residence_time	Temperature	DO_mg	pH	Conductivity	k	k600	k_units	Trophic level index	Comments							
1029	Liwei Zhang	Shuibuya	26	10	2010			30.439	110.341	reservoir	426	14			713000		4580000000																									5384.13						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	26	10	2010			30.439	110.341	reservoir	426	14			713000		4580000000																									5454.05						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	26	10	2010			30.439	110.341	reservoir	426	14			713000		4580000000																									7341.99						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	26	10	2010			30.439	110.341	reservoir	426	14			713000		4580000000																									1957.86						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	26	10	2010			30.439	110.341	reservoir	426	14			713000		4580000000																									4195.42						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	26	10	2010			30.439	110.341	reservoir	426	14			713000		4580000000																									1328.55						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	26	10	2010			30.439	110.341	reservoir	426	14			713000		4580000000																									2447.33						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	26	10	2010			30.439	110.341	reservoir	426	14			713000		4580000000																									2377.41						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	26	10	2010			30.439	110.341	reservoir	426	14			713000		4580000000																									3286.42						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	26	10	2010			30.439	110.341	reservoir	426	14			713000		4580000000																									3636.03						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	29	3	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									405.56						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	29	3	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									111.88						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	29	3	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									293.68						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	29	3	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									209.77						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	29	3	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									-55.94						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	29	3	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									293.68						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	29	3	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									167.82						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	29	3	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									237.74						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	29	3	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									349.62						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	29	3	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									41.95						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	29	3	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									111.88						mg m-2 d-1							mg m-2 d-1						Floating chamber																												
1029	Liwei Zhang	Shuibuya	10	4	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									825.1						mg m-2 d-1	0.192134831						mg m-2 d-1						Floating chamber													13.43	3.96	7.81													
1029	Liwei Zhang	Shuibuya	10	4	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									692.24						mg m-2 d-1	0.187078652						mg m-2 d-1						Floating chamber													13.76	3.81	7.91													
1029	Liwei Zhang	Shuibuya	10	4	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									881.04						mg m-2 d-1	0.197191011						mg m-2 d-1						Floating chamber													13.32	3.69	7.81													
1029	Liwei Zhang	Shuibuya	10	4	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									615.33						mg m-2 d-1	0.207303371						mg m-2 d-1						Floating chamber													13.71	3.69	7.91													
1029	Liwei Zhang	Shuibuya	10	4	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									489.47						mg m-2 d-1	0.126404494						mg m-2 d-1						Floating chamber													15.17	3.45	7.85													
1029	Liwei Zhang	Shuibuya	10	4	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									496.46						mg m-2 d-1	0.515730337						mg m-2 d-1						Floating chamber													15.73	3.39	8.02													
1029	Liwei Zhang	Shuibuya	10	4	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									1475.39						mg m-2 d-1	0.515730337						mg m-2 d-1						Floating chamber													13.54	3.56	7.84													
1029	Liwei Zhang	Shuibuya	10	4	2011			30.439	110.341	reservoir	426	14			713000		4580000000																									244.73						mg m-2 d-1	0.768539326						mg m-2 d-1						Floating chamber													16.65	3.41	8.08													
1032	Liwei Zhang	2nd Baoshan-1	6	7	2011			24.72071	121.04543	reservoir	178	14			1930000		32000000	14	26																							-29.92						mg m-2 h-1	0.2						mg m-2 h-1						Floating chamber													31.7															
1032	Liwei Zhang	2nd Baoshan-1	6	7	2011			24.72071	121.04543	reservoir	178	14			1930000		32000000	21.7	26																							-22.42						mg m-2 h-1	0.34						mg m-2 h-1						Floating chamber													32															
1032	Liwei Zhang	2nd Baoshan-1	6	7	2011			24.72071	121.04543	reservoir	178	14			1930000		32000000	26.2	26																							19.09						mg m-2 h-1	0.03						mg m-2 h-1						Floating chamber													26.2															
1032	Liwei Zhang	2nd Baoshan-2	6	9	2011			24.72071	121.04543	reservoir	178	14			1930000		32000000	22.7	26																							-45.5						mg m-2 h-1	0.15						mg m-2 h-1						Floating chamber													31.7															
1032	Liwei Zhang	2nd Baoshan-2	6	9	2011			24.72071	121.04543	reservoir	178	14			1930000		32000000	18.3	26																							-26.36						mg m-2 h-1	0.06						mg m-2 h-1						Floating chamber													30.1															
1032	Liwei Zhang	2nd Baoshan-2	6	9	2011			24.72071	121.04543	reservoir	178	14			1930000		32000000	25.7	26																							26.99						mg m-2 h-1	0.2						mg m-2 h-1						Floating chamber													26.9															
1032	Liwei Zhang	2nd Baoshan-3	8	11	2011			24.72071	121.04543	reservoir	178	14			1930000		32000000	12.5	26																							-51.33						mg m-2 h-1	0.25						mg m-2 h-1						Floating chamber													31.7															
1032	Liwei Zhang	2nd Baoshan-3	8	11	2011			24.72071	121.04543	reservoir	178	14			1930000		32000000	8.2	26																							-23.84						mg m-2 h-1	0.4						mg m-2 h-1						Floating chamber													29															
1032	Liwei Zhang	2nd Baoshan-3	8	11	2011			24.72071	121.04543	reservoir	178	14			1930000		32000000	8.6	26																							43.2						mg m-2 h-1	0.03						mg m-2 h-1						Floating chamber													26.7															
1032	Liwei Zhang	Liyutan	12	7	2011			24.349816	120.820001	reservoir	314	11			4490000		120000000	54	56																							-13.75						mg m-2 h-1	0.03						mg m-2 h-1						Floating chamber													28.5															
1032	Liwei Zhang	Liyutan	12	7	2011			24.349816	120.820001	reservoir	314	11			4490000		120000000	56.8	56																							-49.06						mg m-2 h-1	-0.02						mg m-2 h-1						Floating chamber													31.6															
1032	Liwei Zhang	Liyutan	12	7	2011			24.349816	120.820001	reservoir	314	11			4490000		120000000	52	56																							-10.74						mg m-2 h-1	0.06						mg m-2 h-1						Floating chamber													30.8															
1032	Liwei Zhang	Liyutan	7	9	2011			24.349816	120.820001	reservoir	314	11			4490000		120000000	38.8	56																							-11.42						mg m-2 h-1	1.19						mg m-2 h-1						Floating chamber													28.5															
1032	Liwei Zhang	Liyutan	7	9	2011			24.349816	120.820001	reservoir	314	11			4490000		120000000	42.1	56																							-34.57						mg m-2 h-1	0.4						mg m-2 h-1						Floating chamber													31.5															
1032	Liwei Zhang	Liyutan	7	9	2011			24.349816	120.820001	reservoir	314	11			4490000		120000000	37.4	56																							-16.73						mg m-2 h-1	0.14						mg m-2 h-1						Floating chamber													30.8															
1032	Liwei Zhang	Liyutan	2	11	2011			24.349816	120.820001	reservoir	314	11			4490000		120000000	48.5	56																							-10.37						mg m-2 h-1	0.02						mg m-2 h-1						Floating chamber													28.5															
1032	Liwei Zhang	Liyutan	2	11	2011			24.349816	120.820001	reservoir	314	11			4490000		120000000	50.1	56																							-33.23						mg m-2 h-1	0						mg m-2 h-1						Floating chamber													31.5															
1032	Liwei Zhang	Liyutan	2	11	2011			24.349816	120.820001	reservoir	314	11			4490000		120000000	47.7	56																							0.91						mg m-2 h-1	-0.02						mg m-2 h-1						Floating chamber													30.8															
1032	Liwei Zhang	Tsengwen	18	7	2011			23.256947	120.554842	reservoir	357	11			17720000		750000000	20.1	40																							12.23						mg m-2 h-1	0.23						mg m-2 h-1						Floating chamber													27.1															
1032	Liwei Zhang	Tsengwen	18	7	2011			23.256947	120.554842	reservoir	357	11			17720000		750000000	33.1	40																							-5.83						mg m-2 h-1	0.17						mg m-2 h-1						Floating chamber													29															
1032	Liwei Zhang	Tsengwen	18	7	2011			23.256947	120.554842	reservoir	357	11			17720000		750000000	40.5	40																							-2.34						mg m-2 h-1	0.26						mg m-2 h-1						Floating chamber													27.8															
1032	Liwei Zhang	Tsengwen	13	9	2011			23.256947	120.554842	reservoir	357	11			17720000		750000000	15.8	40																							12.23						mg m-2 h-1	0.23						mg m-2 h-1						Floating chamber													26.9															
1032	Liwei Zhang	Tsengwen	13	9	2011			23.256947	120.554842	reservoir	357	11			17720000		750000000	39.9	40																							-5.83						mg m-2 h-1	0.17						mg m-2 h-1						Floating chamber													29.5															
1032	Liwei Zhang	Tsengwen	13	9	2011			23.256947	120.554842	reservoir	357	11			17720000		750000000	36.9	40																							-2.34						mg m-2 h-1	0.26						mg m-2 h-1						Floating chamber													28															
1032	Liwei Zhang	Tsengwen	1	11	2011			23.256947	120.554842	reservoir	357	11			17720000		750000000	9.4	40																							35.52						mg m-2 h-1	0.54						mg m-2 h-1						Floating chamber													27.6															
1032	Liwei Zhang	Tsengwen	1	11	2011			23.256947	120.554842	reservoir	357	11			17720000		750000000	43.4	40																							-0.31						mg m-2 h-1	0.16						mg m-2 h-1						Floating chamber													29.8															
1032	Liwei Zhang	Tsengwen	1	11	2011			23.256947	120.554842	reservoir	357	11			17720000		750000000	29.1	40																							-11.46						mg m-2 h-1	0.21						mg m-2 h-1						Floating chamber													28.4															
1043	Liwei Zhang	Hutoupi	28	9	2010			23.028138	120.342227	reservoir	60	3			270000				17																							12.89						mgC m-2 h-1	3.41						mgC m-2 h-1						Floating chamber																												
1043	Liwei Zhang	Hutoupi	2	11	2010			23.028138	120.342227	reservoir	60	3			270000				17																							60.57						mgC m-2 h-1	1.91						mgC m-2 h-1						Floating chamber																												
1043	Liwei Zhang	Hutoupi	4	3	2011			23.028138	120.342227	reservoir	60	3			270000				17																							9.95						mgC m-2 h-1	1.22						mgC m-2 h-1						Floating chamber																												
