site_numeric,site,GPP_yr,NPP_yr,wetland_cover,peatland_cover,nee_yr
2517,Sunxi River,1311.5796891062537,695.2004930937738,0,0,204.4059066772461
2518,Wucha,1162.3494754099054,614.1819363628038,0,0,204.4059066772461
2520,Qingshuixi,1324.0901952023512,810.5221166448231,0,0,118.45699539184572
2534,w3,1312.0193548387097,655.7725806451613,0,0,204.4059066772461
2535,Yipin River,1298.712403555652,675.0522827670048,0,0,204.4059066772461
2536,Chongqing-12,1298.712403555652,675.0522827670048,0,0,204.4059066772461
2537,Area I,1298.712403555652,675.0522827670048,0,0,204.4059066772461
2538,Wulong,1247.2911971830986,610.6256129368807,0,0,40.38039932250977
2551,Yangtze tributary WJ,1091.4091056742134,586.4403542795789,0,0,40.38039932250977
2552,w6,1325.456179775281,667.6505617977529,0,0,204.4059066772461
2554,Taolin,1246.0105070425484,554.8677799229521,0,0,34.241035270690915
2557,Chongqing-38,994.5086179635432,571.8644754518774,0,0.0641636305484142,204.4059066772461
2563,Area I,1340.547254649282,680.3029571938935,0,0,204.4059066772461
2564,w8,1340.547254649282,680.3029571938935,0,0,204.4059066772461
2565,w9,1340.547254649282,680.3029571938935,0,0,204.4059066772461
2566,Chongqing-8,1340.547254649282,680.3029571938935,0,0,204.4059066772461
2569,Area IV,685.11302905232,430.7100519219513,0,0,204.4059066772461
2570,BHXH,1212.1453977187932,636.083483992467,0,0,204.4059066772461
2571,w10,1340.547254649282,680.3029571938935,0,0,204.4059066772461
2572,Huaxi River,1212.1453977187932,636.083483992467,0,0,204.4059066772461
2595,L3,1347.8124878020533,669.3480810493853,0,0,204.4059066772461
2597,w12,1347.8124878020533,669.3480810493853,0,0,204.4059066772461
2600,Area IV,1154.669216032406,618.285249916916,0,0.04303502217318181,204.4059066772461
2605,w13,1342.3680799670465,676.3101369452728,0,0,204.4059066772461
2609,ES6,1195.7948387096774,634.2722580645162,0,0,204.4059066772461
2615,ES7,1195.7948387096774,634.2722580645162,0,0,204.4059066772461
2616,Chongqing-17,1195.7948387096774,634.2722580645162,0,0,204.4059066772461
2617,Area I,1326.0563987400724,675.3324114220643,0,0,204.4059066772461
2618,Chongqing-13,1326.0563987400724,675.3324114220643,0,0,204.4059066772461
2636,Maojiaqiao,1355.4332724061182,567.7532243929955,0,0,26.073210144042967
2640,w14,1320.115938295036,674.4250576057455,0,0,204.4059066772461
2641,Area I,1187.1363748079875,636.4020622119817,0,0,204.4059066772461
2642,Laifeng,1259.4477744027151,604.5697831684569,0,0,36.88796882629394
2643,Chongqing-16,1187.1363748079875,636.4020622119817,0,0,204.4059066772461
2645,Wubu River,1187.1363748079875,636.4020622119817,0,0,204.4059066772461
2646,Lixiang River,1301.4087437697085,635.7445651510528,0,0,204.4059066772461
2647,BNB,1301.4087437697085,635.7445651510528,0,0,204.4059066772461
2651,Lixiang River,1301.4087437697085,635.7445651510528,0,0,204.4059066772461
2668,Bainiqiao,1283.0722222222223,548.9222222222223,0,0,26.073210144042967
2676,BCTH-YL,751.0850465725731,460.0008664446661,0,0,204.4059066772461
2684,w16,1283.5906113984754,662.5209073997654,0,0,204.4059066772461
2685,LT6,1001.8467032967034,578.060989010989,0,0.5608723148283734,204.4059066772461
2716,Chongqing-28,751.0319571520832,459.9807785290738,0,0.23950579580313391,204.4059066772461
2718,Chaoyang River-9,751.0319571520832,459.9807785290738,0,0.23950579580313391,204.4059066772461
2738,Lixiang River-2,1288.9017003167378,650.0312664440092,0,0,40.38039932250977
2739,LT9,970.9745926132003,556.9056867573745,0,0.5608723148283734,204.4059066772461
2742,Area III,970.9745926132003,556.9056867573745,0,0.5608723148283734,204.4059066772461
2752,Area II,978.97,549.3470000000002,0,0,204.4059066772461
2754,Area V,763.4728260869565,444.7282608695653,0,0.23950579580313391,204.4059066772461
2756,Chongqing-26,978.97,549.3470000000002,0,0,204.4059066772461
2764,Yulin-1,753.0639665099999,460.7314776244468,0,0,204.4059066772461
2765,Yulin River-1,753.0639665099999,460.7314776244468,0,0,204.4059066772461
2767,Chongqing-25,1176.4207547169813,623.0490566037737,0,0.02591275082027739,204.4059066772461
2768,Area II,1176.4207547169813,623.0490566037737,0,0.02591275082027739,204.4059066772461
2772,Yulin River-2,753.0639665099999,460.7314776244468,0,0,204.4059066772461
2781,Shuaishui-1,1500.868921681168,603.2265577212847,0,0,29.422476768493652
2786,Area III,1118.227380952381,616.6928571428573,0,0,204.4059066772461
2794,Heng River-4,1401.0354426429274,576.659135925557,0,0,29.422476768493652
2816,Hou River-9,959.8697572388564,535.7750746754705,0,0,204.4059066772461
2817,Chongqing-36,1006.8108297116,569.7562394838559,0,0,204.4059066772461
2818,Heng River-3,1387.2472271321508,553.3536159179079,0,0,29.422476768493652
2819,Hou River-10,1027.2269816710218,579.2663655504266,0,0,204.4059066772461
2821,Qinxi,959.8697572388564,535.7750746754705,0,0,204.4059066772461
2823,Hou River-14,959.8697572388564,535.7750746754705,0,0,204.4059066772461
2829,Area IV,957.7990490232878,533.4751045456586,0,0,204.4059066772461
2830,Chaoyang River-3,996.5137931034484,550.5531034482759,0,0.6923753377518946,204.4059066772461
2831,Buffalo Bayou McKee,669.8585471331389,368.8128260447036,0,0,221.3946792602539
2833,Area IV,903.1289870689656,506.55965517241384,0,0.3749092004812664,204.4059066772461
2834,Area IV,1027.2269816710218,579.2663655504266,0,0,204.4059066772461
2844,Heng River-1,1404.2795621366504,552.9372964721913,0,0.5930802679304834,29.422476768493652
2846,Yulin River-6,1068.9858488932875,575.4210622170394,0,0,204.4059066772461
2848,Chongqing-23,1068.9858488932875,575.4210622170394,0,0,204.4059066772461
2851,Area II,1068.9858488932875,575.4210622170394,0,0,204.4059066772461
2857,Area II,1040.8703125,574.2046875,0,0,204.4059066772461
2858,Chongqing-34,1040.8703125,574.2046875,0,0,204.4059066772461
2859,Fengle River-2,1461.071911893251,595.1052275808144,0,0.8081242576381057,29.422476768493652
2860,Taohua River-2,753.2597193249632,460.795819599608,0,0,40.38039932250977
2861,Taohua River-1,753.2597193249632,460.795819599608,0,0,40.38039932250977
2862,Fengle River-3,1461.071911893251,595.1052275808144,0,0.8081242576381057,29.422476768493652
2864,Taohua River-3,753.2597193249632,460.795819599608,0,0,40.38039932250977
2866,Chongqing-4,1064.4448430493271,578.8578475336324,0,0,204.4059066772461
2867,Longxi,1192.6698412698413,617.3793650793651,0,0,40.38039932250977
2871,Longxi River,1051.578609608811,570.51821853864,0,0,40.38039932250977
2873,Fengle River-1,1461.071911893251,595.1052275808144,0,0.8081242576381057,29.422476768493652
2874,SF2500,1502.0870129870132,807.8220779220779,0,0,29.58941249847412
2876,Area II,1085.750041190796,584.5058973672132,0,0,204.4059066772461
2877,Shihaoqiao,1198.5101791001289,536.733340062008,0,0.4298674776445267,26.073210144042967
2879,Chongqing-20,1085.750041190796,584.5058973672132,0,0,204.4059066772461
2880,Hou River-6,1064.4448430493271,578.8578475336324,0,0,204.4059066772461
2882,Fengle River-4,1209.986440677966,558.9186440677967,0,0.06460613185630432,29.422476768493652
2883,Taohua River-4,1038.06016352064,556.8571440625569,0,0.08824357861730041,40.38039932250977
2884,Lian River-2,1336.3960672122678,581.5226209385712,0,0,29.422476768493652
2886,Fengle River-5,1209.986440677966,558.9186440677967,0,0.06460613185630432,29.422476768493652
2888,Fengle River-6,1410.7991194894444,587.8647599056175,0,0.06460613185630432,29.422476768493652
2891,Fengle River-7,1300.5077010382267,577.470889403124,0,0,29.422476768493652
2892,Yulin River,1085.750041190796,584.5058973672132,0,0,204.4059066772461
2893,BYLH,1085.750041190796,584.5058973672132,0,0,204.4059066772461
2895,Dong River,1082.8938614519805,583.876068627921,0,0,204.4059066772461
2896,Taohua River-5,1038.06016352064,556.8571440625569,0,0.08824357861730041,40.38039932250977
2898,Chongqing-2,1014.0676137829372,561.5636178893891,0,0,204.4059066772461
2905,Area II,1082.8938614519805,583.876068627921,0,0,204.4059066772461
2907,Hou River-5,1064.4448430493271,578.8578475336324,0,0,204.4059066772461
2908,Chongqing-19,1082.8938614519805,583.876068627921,0,0,204.4059066772461
2912,Chongqing-3,1064.4448430493271,578.8578475336324,0,0,204.4059066772461
2916,SF2800,1781.566810917663,901.109030681994,0,0,29.58941249847412
2917,BDH-YB,1092.8171850479007,585.8244815190563,0,0,204.4059066772461
2920,Yangzhi River,1357.9786192062684,602.8995594042957,0,0,29.422476768493652
2922,SF1500,2001.6829189333357,978.155716639352,0,1.9768802282197724,29.58941249847412
2923,Area II,1092.8171850479007,585.8244815190563,0,0,204.4059066772461
2928,Shimen,1343.7729794147267,635.498683374899,0,0,41.93492298126221
2933,Area I,1092.8171850479007,585.8244815190563,0,0,204.4059066772461
2934,Chongqing-1,1092.8171850479007,585.8244815190563,0,0,204.4059066772461
2936,Guanqiao,1006.0878168556468,519.0550269540455,0,0.6726214982710507,73.84982795715332
2939,Xuanen,1302.7964383061085,595.2797056973465,0,0,36.88796882629394
2953,Dongzhi,1503.694806509253,560.5222132051962,0,0.0523126725809302,100.89280967712402
2959,Ganges_G3Ê,787.4778170180125,493.9988560884338,0,1.4036900797905596,30.718810653686525
2962,Weiyuankou,917.3665146330396,490.0091515717249,0,1.917626397837914,96.07049407958984
2963,Ganges_G2,709.733071650862,454.28696965235474,0,0,30.718810653686525
2965,Qingyi River-1,1483.2256656065683,563.1579697842343,0,0,100.89280967712402
2969,Susong,1241.9389117101775,548.1013501560273,0,0.7849318394986625,46.74028644561768
2973,Honglang,995.337103660797,619.003269472695,0,0,161.76566467285156
2974,Lichuan,1096.1166700503031,538.299192838296,0,0,41.17572288513183
2975,BGAOTH,1101.35,602.1611111111113,0,0,36.352225589752194
2977,Pijiaji,901.8410714285716,442.5625,0,3.294106929115588,83.77667579650878
2979,Niejiahe,1371.1139547918965,652.755767192532,0,0,60.01736183166504
2982,Enshi,1237.2541279124937,581.1125811034208,0,0,25.760749053955077
2983,Gaotan River,1101.35,602.1611111111113,0,0,36.352225589752194
2989,Gaotan,1467.5290202884855,546.6143774081627,0,0.5976382666180873,100.89280967712402
2991,Huangjin River,1175.760017107801,654.8587903161732,0,0,36.352225589752194
2994,Hualiangting,1299.4629723033092,494.8141355167939,0,0.5253614025039117,46.74028644561768
3000,Ru River-2,1067.9875917858883,586.6883794255348,0,0,41.17572288513183
3001,Ru River-2,1067.9875917858883,586.6883794255348,0,0,41.17572288513183
3002,Ru River-3,1067.9875917858883,586.6883794255348,0,0,41.17572288513183
3005,Ru River-3,1024.1652639517347,561.7433785822021,0,0,41.17572288513183
3006,Ru River-4,1024.1652639517347,561.7433785822021,0,0,41.17572288513183
3007,Ru River-3,1024.1652639517347,561.7433785822021,0,0,41.17572288513183
3009,BRXH,1024.1652639517347,561.7433785822021,0,0,41.17572288513183
3010,Ruxi River,1024.1652639517347,561.7433785822021,0,0,41.17572288513183
3023,Ru River-4,1075.372067192386,597.0912223054817,0,0,36.352225589752194
3034,Huangtan,1073.5398321510056,511.7858415102816,0,0.9558981740396744,83.77667579650878
3037,Qiaobian River,1377.531839739086,654.2389079852124,0,0,60.01736183166504
3039,Modao River,1267.6409757693543,606.8084742956828,0,0,41.17572288513183
3042,Herong,1209.452920299384,499.2228937476331,0,0,60.01736183166504
3051,Jinshan-2,1161.0103448275866,665.2206896551725,0,1.2853054033175917,97.08380966186525
3052,NA,1161.0103448275866,665.2206896551725,0,1.2853054033175917,97.08380966186525
3053,BMDX,1256.4672543463848,610.5884415427429,0,0,41.17572288513183
3054,Guangchentang,1304.2536535978645,701.6690359932467,0,0,97.08380966186525
3056,Juzhang River,1045.6340707964605,519.4508849557524,0,0,60.01736183166504
3058,BMXH,1308.5,648.2388349514562,0,0,25.760749053955077
3063,BJWX,1276.051077055894,583.9637482736241,0,0,24.972499513626097
3071,Jinshan-1,1161.0103448275866,665.2206896551725,0,1.2853054033175917,97.08380966186525
3072,NA,1161.0103448275866,665.2206896551725,0,1.2853054033175917,97.08380966186525
3073,Luotian,1194.4288491635095,519.8873921392567,0,0.26536054905402007,96.07049407958984
3074,BDXH,1231.9636671840517,623.4369273775274,0,0,41.17572288513183
3100,NA,913.9551724137932,539.7172413793104,0,0.7365195191646333,97.08380966186525
3101,Fengxian-1,913.9551724137932,539.7172413793104,0,0.7365195191646333,97.08380966186525
3107,Jinshan-5,1187.5697293066094,653.6907686389071,0,1.8509927321926651,97.08380966186525
3110,The Lower Reaches of Moxi River,1309.0277227722772,671.5316831683167,0,0,25.760749053955077
3111,BMXH-2,1309.0277227722772,671.5316831683167,0,0,25.760749053955077
3114,Nanhui-4,1031.428272251309,602.9963350785341,0,0,97.08380966186525
3116,Jiaxing,1070.7178335074886,573.5206199930338,0,4.907846055181473,256.18827667236326
3117,BJPH,1272.6768617255318,577.3690205908118,0,0,25.760749053955077
3118,Jinshan-7,1206.4358208955225,668.5925373134329,0,0,97.08380966186525
3123,NA,1208.8614590688694,679.8156821422594,0,1.8509927321926651,97.08380966186525
3124,Jinshan-6,1208.8614590688694,679.8156821422594,0,1.8509927321926651,97.08380966186525
3125,Fengxian-3,1114.235606060606,632.6871212121213,0,0.7759874948064149,97.08380966186525
3129,Qinggan River,1259.9223529411763,538.9439215686274,0,0,24.972499513626097
3130,Fengxian-2,1033.2178571428572,605.7642857142857,0,3.097334348513446,97.08380966186525
3131,NA,1033.2178571428572,605.7642857142857,0,3.097334348513446,97.08380966186525
3136,Puli River-6,1043.999603453077,560.2992539125592,0,0,41.17572288513183
3137,BBLH,1253.1929600547862,547.080436742467,0,0,24.972499513626097
3140,Qingpu-11,1052.9999014043988,545.7950970483514,0,1.7226952373825342,97.08380966186525
3143,Qingpu-10,1150.4988636363637,639.4022727272727,0,1.7226952373825342,97.08380966186525
3153,Yingcheng,949.4245283018868,458.16792452830185,0,0,83.77667579650878
3158,Songjiang-2,1043.3731081295753,544.1374616294327,0,0.5404851033063206,97.08380966186525
3159,NA,1043.3731081295753,544.1374616294327,0,0.5404851033063206,97.08380966186525
3160,BGDH,1172.4292452830189,588.2622641509436,0,0,25.760749053955077
3161,Nanzhu Brook,1067.8151515151517,616.1363636363636,0,1.2153263666399412,97.08380966186525
3164,Puli River-5,1062.6317361818788,560.0416235449466,0,0,41.17572288513183
3165,Juchao Brook,1043.5297584224786,544.3812458855333,0,0.7759874948064149,97.08380966186525
3172,Houziyan,1268.9236684151576,508.4660913888111,0,0.10939531338540696,60.01736183166504
3181,Dazhang Creek-2,1043.123288912043,543.8439929649752,0,0.5404851033063206,97.08380966186525
3188,Wangmiaona,777.2165156810322,495.9133928287677,0,0,20.709444952011104
3191,Dazhang Creek-1,495.9764099653453,290.3361961778198,0,0.7136368507875915,714.0635070800781
3192,Beizhu Brook,1018.2817381013772,531.8488640502852,0,1.2153263666399412,97.08380966186525
3197,NA,1030.785093656128,607.5606213458256,0,2.4569267251412694,714.0635070800781
3198,Puli River,1094.6462686567163,559.8402985074626,0,0,36.833835983276366
3199,BPLH,1094.6462686567163,559.8402985074626,0,0,36.833835983276366
3200,Puli River-4,1094.6462686567163,559.8402985074626,0,0,36.833835983276366
3206,Songjiang-5,1041.76,601.7933333333334,0,0.7136368507875915,714.0635070800781
3207,Huatian Brook,1041.76,601.7933333333334,0,0.7136368507875915,714.0635070800781
3208,Nanhui-2,1097.0563157894735,645.481052631579,0,0,714.0635070800781
3209,Fengxian-6,1038.059704466198,611.393954945612,0,3.5988262502739365,714.0635070800781
3211,NA,1038.059704466198,611.393954945612,0,3.5988262502739365,714.0635070800781
3212,Changxinggang,1393.963592970243,646.9190603330603,0,0.4513914377239696,187.94784927368164
3214,NA,2,0.002,0,0.4216885073080468,714.0635070800781
3216,Songjiang-7,1041.76,601.7933333333334,0,0.7136368507875915,714.0635070800781
3218,Puli River-3,1077.254695026557,571.6785403292879,0,0,36.833835983276366
3219,Nanhe River,1047.2486310774837,565.7620199563643,0,0,36.833835983276366
3225,South River-7,1038.3042632769427,561.1822473797297,0,0,36.833835983276366
3229,Songjiang-8,1051.0444444444445,617.5777777777778,0,0.3312454851906593,714.0635070800781
3230,NA,1051.0444444444445,617.5777777777778,0,0.3312454851906593,714.0635070800781
3231,NA,1017.5545229824947,533.3088490303697,0,0.4216885073080468,714.0635070800781
3232,Jiading-5,1017.5545229824947,533.3088490303697,0,0.4216885073080468,714.0635070800781
3233,BCaoT,1119.685914878772,597.6006715506716,0,0,28.54685926437378
3237,Puli River-2,1067.9362435829444,570.0322734427124,0,0,36.833835983276366
3241,South River-6,1039.4501615060476,559.8988498745666,0,0,36.833835983276366
3248,South River-5,1039.4501615060476,559.8988498745666,0,0,36.833835983276366
3249,Sijing Creek,297.6333333333334,175.90133333333333,0,2.2874718271957803,714.0635070800781
3252,Xiangxi-2,1199.9793494416858,471.6248014833308,0,0,33.253995418548584
3259,Fengxian-5,465.625,284.44870000000003,0,1.1821750970099365,714.0635070800781
3261,Minhang-3,2,0.002,0,5.66683310324626,714.0635070800781
3262,Dianpu River,2,0.002,0,2.2874718271957803,714.0635070800781
3263,Meixi-3,1213.548072265413,584.3583617209188,0,0,28.54685926437378
3264,BMeiXH,1211.298769221155,584.8476140966471,0,0,28.54685926437378
3265,Meixi River,1211.298769221155,584.8476140966471,0,0,28.54685926437378
3267,NA,264.61428571428576,159.58714285714285,0,2.2874718271957803,714.0635070800781
3268,Songjiang-9,264.61428571428576,159.58714285714285,0,2.2874718271957803,714.0635070800781
3269,South River-4,1040.7430245872924,559.2236827118039,0,0,36.833835983276366
3270,BCJH,1207.234541872678,584.8921562972893,0,0,28.54685926437378
3271,Cuijia river,1207.234541872678,584.8921562972893,0,0,28.54685926437378
3272,BCJB,1216.8239509869984,585.3866385580482,0,0,28.54685926437378
3279,Qingpu-6,1088.253846153846,616.5692307692308,0,1.9409717162686757,714.0635070800781
3280,South River-2,1069.904801142982,561.1784420443465,0,0,36.833835983276366
3283,Pudong-4,1004.0454545454544,623.1272727272727,0,1.3038080498150992,714.0635070800781
3289,Liangjiaba,982.970647796882,459.3777212203896,0,9.2226457764154,145.9882667541504
3290,Pudong-6,749.1779759295026,449.46619091417,0,3.7054803917414696,714.0635070800781
3294,NA,1202.1537943537944,449.485563973064,0,0,54.84833850860595
3297,NA,2,0.002,0,4.056858192555618,714.0635070800781
3298,Minhang-4,2,0.002,0,4.056858192555618,714.0635070800781
3299,Chaohu-2,1202.1537943537944,449.485563973064,0,0,54.84833850860595
3301,BLXB,1300.5234234234235,657.5549549549552,0,0,33.253995418548584
3306,Guajingkou,741.1275,421.3275,0,1.435407185316596,428.9647918701172
3310,South River-3,1111.509942227114,566.9102634432949,0,0,36.833835983276366
3311,Qingpu-3,995.6151515151516,589.7484848484847,0,1.1482602820414196,714.0635070800781
3312,NA,995.6151515151516,589.7484848484847,0,1.1482602820414196,714.0635070800781
3313,Qingpu-5,1005.44125,597.275,0,2.627014520312523,714.0635070800781
3317,NA,959.8200000000004,572,0,1.6235888962216434,714.0635070800781
3318,Qingpu-2,959.8200000000004,572,0,1.6235888962216434,714.0635070800781
3324,Chaohu-3,1210.2969185039894,428.1554818507622,0,0,54.84833850860595
3325,NA,1210.2969185039894,428.1554818507622,0,0,54.84833850860595
3329,Pudong-3,1004.0454545454544,623.1272727272727,0,1.3038080498150992,714.0635070800781
3337,NA,2,0.002,0,4.056858192555618,714.0635070800781
3338,Putuo-1,2,0.002,0,4.056858192555618,714.0635070800781
3339,Suzhou River,2,0.002,0,4.056858192555618,714.0635070800781
3342,Suzhou River,2,0.002,0,4.056858192555618,714.0635070800781
3343,Pudong-5,2,0.002,0,2.070059997503566,714.0635070800781
3344,NA,2,0.002,0,2.070059997503566,714.0635070800781
3349,NA,899.8455736224029,453.0907859078591,0,1.4850884559075404,145.9882667541504
3350,Chaohu-4,899.8455736224029,453.0907859078591,0,1.4850884559075404,145.9882667541504
3358,Tangxi River,1234.12754697569,551.3267556211495,0,0,36.833835983276366
3366,Qingpu-4,414.9466386554622,242.512487394958,0,2.1969761141556856,714.0635070800781
3367,NA,414.9466386554622,242.512487394958,0,2.1969761141556856,714.0635070800781
3377,NA,414.9466386554622,242.512487394958,0,2.1969761141556856,714.0635070800781
3378,Baoshan-4,414.9466386554622,242.512487394958,0,2.1969761141556856,714.0635070800781
3383,Pudong-1,2,0.002,0,1.3669096528181892,714.0635070800781
3384,NA,2,0.002,0,1.3669096528181892,714.0635070800781
3385,Jianshexiang,982.897208643172,595.6593899890177,0,0,27.782134532928467
3388,BDH,1167.923954323542,535.0549929458509,0,0,36.833835983276366
3389,Donghe River,1167.923954323542,535.0549929458509,0,0,36.833835983276366
3395,Chaohu-7,1063.521740829499,463.22886133978074,0,0.8782028228132699,54.84833850860595
3396,Baoshan-2,2,0.002,0,4.014233886334319,714.0635070800781
3397,NA,2,0.002,0,4.014233886334319,714.0635070800781
3400,Wenquan,1182.708136009392,534.8515001758805,0,0,36.833835983276366
3401,Dalongfang,854.6050632911392,452.893670886076,0,0.4997594056345843,217.87337188720704
3403,NA,1219.0824579831933,431.7079570919277,0,0,54.84833850860595
3404,Chaohu-8,1219.0824579831933,431.7079570919277,0,0,54.84833850860595
3405,Nanhui-6,1002.8883077077714,526.5225266069135,0,0,714.0635070800781
3406,NA,1002.8883077077714,526.5225266069135,0,0,714.0635070800781
3407,Xiangxi River,1245.2497898674578,515.2428580689835,0,0,33.253995418548584
3410,Baoshan-1,2,0.002,0,1.1099557325910097,714.0635070800781
3411,NA,2,0.002,0,1.1099557325910097,714.0635070800781
3415,Jiading-1,996.4773809523808,582.85,0,0.999493621923934,714.0635070800781
3416,NA,996.4773809523808,582.85,0,0.999493621923934,714.0635070800781
3417,Donghe River,1182.708136009392,534.8515001758805,0,0,36.833835983276366
3421,NA,958.7633333333332,455.7666666666667,0,5.152936239402572,145.9882667541504
3422,Chaohu-9,958.7633333333332,455.7666666666667,0,5.152936239402572,145.9882667541504
3424,Downtown-6,1073.5,612.2,0,2.346490801956061,714.0635070800781
3425,Yang Stream,1081.8662921348314,554.3516853932583,0,4.725490025468266,187.94784927368164
3426,NA,993.2106976744186,477.20790697674414,0,2.797489920788725,145.9882667541504
3427,DNH4,1181.0839526749874,506.2551710783662,0,0,28.54685926437378
3428,Chaohu-38,993.2106976744186,477.20790697674414,0,2.797489920788725,145.9882667541504
3432,DNH5,1181.0839526749874,506.2551710783662,0,0,28.54685926437378
3433,Main stem-5,1181.0839526749874,506.2551710783662,0,0,28.54685926437378
3434,Xiongjia River,1194.5198547622613,587.218161536031,0,0,28.54685926437378
3435,XJH5,1194.5198547622613,587.218161536031,0,0,28.54685926437378
3436,Houxi River,1181.0839526749874,506.2551710783662,0,0,28.54685926437378
3438,Xiongjia River-6,1194.5198547622613,587.218161536031,0,0,28.54685926437378
3443,Chongming-9,1113.2363636363636,671.7282828282829,0,2.311247598499645,714.0635070800781
3448,Chaohu-29,1058.8143790849674,464.1712418300654,0,1.0582497046050665,54.84833850860595
3449,NA,1058.8143790849674,464.1712418300654,0,1.0582497046050665,54.84833850860595
3450,Downtown-5,1073.5,612.2,0,2.346490801956061,714.0635070800781
3451,NA,1073.5,612.2,0,2.346490801956061,714.0635070800781
3452,NA,1052.7400673897746,501.9353560844724,0,0,145.9882667541504
3453,Chaohu-12,1022.3435483870968,496.9516129032258,0,0,145.9882667541504
3455,DNH3,1190.6257969860403,505.492719487828,0,0,28.54685926437378
3461,Jiading-3,1031.1163165266107,607.1274509803922,0,0,714.0635070800781
3463,Wu Stream,1093.225,554.5183333333333,0,7.232396372376593,428.9647918701172
3464,HXH4,1188.5114839062155,503.0937370904198,0,0,28.54685926437378
3466,HXH1,1222.9098283276687,508.66049725138737,0,0,28.54685926437378
3469,DNH2,1188.5114839062155,503.0937370904198,0,0,28.54685926437378
3470,Hanwangchang,1135.12,710.812,0,0,117.71642303466795
3480,Caoqiao River,1111.3475247524757,575.1841584158416,0,7.232396372376593,428.9647918701172
3488,Liuyao Creek-2,1113.2363636363636,671.7282828282829,0,2.311247598499645,714.0635070800781
3489,Chongming-2,1113.2363636363636,671.7282828282829,0,2.311247598499645,714.0635070800781
3490,NA,1113.2363636363636,671.7282828282829,0,2.311247598499645,714.0635070800781
3494,Main stem-1,1167.5776981858503,489.7712202992918,0,0,28.54685926437378
3495,DNH1,1167.5776981858503,489.7712202992918,0,0,28.54685926437378
3498,Ludianqiaobang,699.6272727272728,418.35454545454553,0,5.659157766491934,428.9647918701172
3501,DXH7,1167.5776981858503,489.7712202992918,0,0,28.54685926437378
3502,Xixi River,1167.5776981858503,489.7712202992918,0,0,28.54685926437378
3503,XXH1,1167.5776981858503,489.7712202992918,0,0,28.54685926437378
3504,Xixi River-1,1167.5776981858503,489.7712202992918,0,0,28.54685926437378
3506,Dongxi River-8,1167.5776981858503,489.7712202992918,0,0,28.54685926437378
3508,NA,969.2889989357624,440.11366555324093,0,3.1610344608360457,145.9882667541504
3509,Songjiang-11,1130.397333333333,672.2306666666667,0,0,714.0635070800781
3512,Meiliang River-1,947.506046037296,502.0545600233101,0,4.778924195116764,428.9647918701172
3514,Chaohu-14,969.2889989357624,440.11366555324093,0,3.1610344608360457,145.9882667541504
3516,Ludianqiaobang,699.6272727272728,418.35454545454553,0,5.659157766491934,428.9647918701172
3518,Meiliang River-2,947.506046037296,502.0545600233101,0,4.778924195116764,428.9647918701172
3521,Fengle,975.077180726191,446.02389723629193,0,0.9017904885789028,145.9882667541504
3523,NA,960.9267358281486,430.14225063161115,0,2.136001447038202,54.84833850860595
3524,Chaohu-13,960.9267358281486,430.14225063161115,0,2.136001447038202,54.84833850860595
3529,Meiliang River-3,947.506046037296,502.0545600233101,0,4.778924195116764,428.9647918701172
3531,Liuyao Creek-1,1113.2363636363636,671.7282828282829,0,2.311247598499645,714.0635070800781
3533,Meiliang River-4,699.6272727272728,418.35454545454553,0,5.659157766491934,428.9647918701172
3534,Wudachengbang-4,699.6272727272728,418.35454545454553,0,5.659157766491934,428.9647918701172
3535,Wudachengbang-3,825.2668030538989,463.5530598382767,0,0.7674787540002652,428.9647918701172
3536,Wudachengbang-2,825.2668030538989,463.5530598382767,0,0.7674787540002652,428.9647918701172
3537,Wudachengbang-1,825.2668030538989,463.5530598382767,0,0.7674787540002652,428.9647918701172
3539,Meiliang River-5,699.6272727272728,418.35454545454553,0,5.659157766491934,428.9647918701172
3542,Meiliang River-6,699.6272727272728,418.35454545454553,0,5.659157766491934,428.9647918701172
3553,XXH9,1167.6007940987963,472.5301844708844,0,0,28.54685926437378
3554,XXH10,1167.6007940987963,472.5301844708844,0,0,28.54685926437378
3555,South Hengyin River-1,1241.285714285715,697.294930875576,0,0,714.0635070800781
3556,Dongping Stream,1208.2309611344538,691.4426526121201,0,0.6443676614829287,714.0635070800781
3558,Chongming-3,1241.285714285715,697.294930875576,0,0,714.0635070800781
3562,Changshu,774.404918032787,459.9540983606557,0,0.6539435684840642,428.9647918701172
3563,NA,965.9499254948736,485.1852682312009,0,1.3123809083056466,145.9882667541504
3565,Maoba,1343.579104477612,587.5462686567165,0,0,29.13811798095703
3572,Chongming-1,1494.3552631578948,806.730701754386,0,0.8970299001248676,714.0635070800781
3573,NA,1494.3552631578948,806.730701754386,0,0.8970299001248676,714.0635070800781
3574,DXH4,1199.0329974540443,507.0367509868499,0,0,28.54685926437378
3578,Leihe,1175.2722893568146,496.5099959947452,0,0.36287390291467464,44.26125793457031
3579,South Hengyin River-2,1190.3962264150944,685.8000000000002,0,0,714.0635070800781
3581,Chaohu-16,910.879411764706,475.220588235294,0,1.0805277910190938,145.9882667541504
3583,NA,910.879411764706,475.220588235294,0,1.0805277910190938,145.9882667541504
3587,The Upper Reaches of Daning River,1236.5352112676055,505.9549295774648,0,0,28.54685926437378
3591,NA,1221.291489361702,695.9244680851065,0,0.7610356372477193,714.0635070800781
